run_id,w_in_l1_sum,w_in_l0,w_rec_l1_sum,w_rec_l0,w_out_l1_sum,w_out_l0
run_3108_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.003,4605.50048828125,13300,923.0009765625,9748,3730.06640625,1700
run_3109_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.003_eps-0.01,5027.35791015625,13300,581.3900756835938,9203,4314.26513671875,1700
run_310_l1-0.0001_beta0.001_alpha0.01_trav50_blk1_temp0.01_eps-0.01,585.6553955078125,12807,526.0294799804688,9412,347.3393859863281,1639
run_3110_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.005,4663.89306640625,13299,969.7794189453125,9697,3932.46533203125,1700
run_3111_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.005_eps-0.01,4636.2529296875,13300,767.136962890625,9586,4180.97509765625,1700
run_3112_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.003,4754.4873046875,13300,1014.1202392578125,9715,3982.40283203125,1700
run_3113_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.003_eps-0.01,4812.02294921875,13300,628.036376953125,9209,4264.2548828125,1700
run_3114_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.005,4695.9462890625,13300,1018.1609497070312,9674,4123.86474609375,1700
run_3115_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.005_eps-0.01,4788.85400390625,13299,769.8194580078125,9563,4394.58251953125,1700
run_3116_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.003,4771.81494140625,13298,1010.0907592773438,9661,4033.54443359375,1700
run_3117_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.003_eps-0.01,4875.42333984375,13300,692.0513916015625,9481,4632.9140625,1700
run_3118_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.005,4779.6689453125,13299,931.3259887695312,9564,3980.8466796875,1700
run_3119_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.005_eps-0.01,4743.60595703125,13300,793.1984252929688,8731,4518.13134765625,1700
run_311_l1-0.0001_beta0.001_alpha0.01_trav50_blk1_temp1.0_eps-0.01,720.8709106445312,12971,804.3108520507812,9574,327.96502685546875,1652
run_3120_dist-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.003,4938.7255859375,13299,978.7656860351562,9579,3746.8896484375,1700
run_3121_dist-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.003_eps-0.01,5033.2578125,13300,947.374755859375,9285,3767.360107421875,1700
run_3122_dist-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.005,4858.63427734375,13300,978.6878051757812,9597,3995.48046875,1700
run_3123_dist-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.005_eps-0.01,4855.181640625,13299,1048.1146240234375,9427,4280.38427734375,1700
run_3124_dist-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.003,4725.74267578125,13300,1062.841796875,9708,3993.3984375,1700
run_3125_dist-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.003_eps-0.01,5024.05078125,13300,592.3560180664062,9292,4419.74951171875,1700
run_3126_dist-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.005,4743.4794921875,13300,1040.95703125,9682,3913.841064453125,1700
run_3127_dist-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.005_eps-0.01,4791.44189453125,13300,942.4152221679688,9478,4246.9931640625,1700
run_3128_dist-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.003,4682.9638671875,13299,1002.9161987304688,9763,3915.020263671875,1700
run_3129_dist-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.003_eps-0.01,4893.091796875,13299,756.9764404296875,9436,4576.5166015625,1700
run_312_l1-0.0001_beta0.001_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,137.84796142578125,12408,1.6193759441375732,9248,135.28067016601562,1601
run_3130_dist-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.005,4692.59326171875,13300,1121.2969970703125,9737,3829.500244140625,1700
run_3131_dist-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.005_eps-0.01,4682.10498046875,13300,740.4385375976562,9645,4540.84521484375,1699
run_3132_dist-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.003,4748.47412109375,13300,970.4231567382812,9718,3798.44775390625,1700
run_3133_dist-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.003_eps-0.01,5039.15771484375,13299,687.2744140625,9576,4449.40478515625,1700
run_3134_dist-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.005,4802.119140625,13299,1023.387939453125,9733,3949.4287109375,1700
run_3135_dist-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.005_eps-0.01,4913.65234375,13299,726.7545776367188,9504,4313.494140625,1700
run_313_l1-0.0001_beta0.001_alpha0.03_trav50_blk1_temp0.001,318.5722351074219,11095,293.4255065917969,9197,175.53175354003906,1516
run_314_l1-0.0001_beta0.001_alpha0.03_trav50_blk1_temp0.001_eps-0.01,306.5343017578125,9703,276.2601013183594,9239,113.96300506591797,1520
run_315_l1-0.0001_beta0.001_alpha0.03_trav50_blk1_temp0.01,581.0083618164062,12877,592.3406372070312,9508,268.63604736328125,1644
run_316_l1-0.0001_beta0.001_alpha0.03_trav50_blk1_temp0.01_eps-0.01,589.8344116210938,12802,529.8438110351562,9416,309.33984375,1631
run_317_l1-0.0001_beta0.001_alpha0.03_trav50_blk1_temp1.0_eps-0.01,673.0232543945312,12989,864.619384765625,9610,319.861083984375,1661
run_318_l1-0.0001_beta0.001_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,199.17674255371094,9115,225.19093322753906,8759,83.36821746826172,1349
run_319_l1-0.0001_beta0.001_alpha0.1_trav50_blk1_temp0.001,370.5405578613281,11238,361.8667297363281,9269,169.1303253173828,1522
run_320_l1-0.0001_beta0.001_alpha0.1_trav50_blk1_temp0.001_eps-0.01,267.243408203125,9878,262.167724609375,9249,117.2977523803711,1531
run_321_l1-0.0001_beta0.001_alpha0.1_trav50_blk1_temp0.01,610.379638671875,12907,660.9185791015625,9524,291.8190612792969,1651
run_322_l1-0.0001_beta0.001_alpha0.1_trav50_blk1_temp0.01_eps-0.01,636.1366577148438,12895,602.6106567382812,9487,293.98480224609375,1642
run_323_l1-0.0001_beta0.001_alpha0.1_trav50_blk1_temp1.0_eps-0.01,722.7727661132812,12892,702.3513793945312,9553,297.37481689453125,1647
run_324_l1-0.0001_beta0.003_alpha0.01_trav50_blk1_temp0.0001_eps-0.01,140.45896911621094,12405,2.1044929027557373,9342,137.47763061523438,1621
run_325_l1-0.0001_beta0.003_alpha0.01_trav50_blk1_temp0.001,522.8383178710938,12580,304.9449157714844,9328,303.606689453125,1586
run_326_l1-0.0001_beta0.003_alpha0.01_trav50_blk1_temp0.001_eps-0.01,152.50511169433594,12430,3.8297595977783203,9315,144.10296630859375,1604
run_327_l1-0.0001_beta0.003_alpha0.01_trav50_blk1_temp0.01,630.1893920898438,12887,647.6838989257812,9524,299.6104431152344,1647
run_328_l1-0.0001_beta0.003_alpha0.01_trav50_blk1_temp0.01_eps-0.01,576.0699462890625,12823,463.6954345703125,9437,366.2467346191406,1636
run_329_l1-0.0001_beta0.003_alpha0.01_trav50_blk1_temp1.0_eps-0.01,660.5755004882812,12919,726.1112670898438,9530,282.3580627441406,1642
run_330_l1-0.0001_beta0.003_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,143.55221557617188,12380,1.8472864627838135,9330,140.25125122070312,1611
run_331_l1-0.0001_beta0.003_alpha0.03_trav50_blk1_temp0.001,429.728515625,11413,344.3001708984375,9156,308.6044616699219,1558
run_332_l1-0.0001_beta0.003_alpha0.03_trav50_blk1_temp0.001_eps-0.01,140.07070922851562,12387,1.5285931825637817,9340,138.5369873046875,1608
run_333_l1-0.0001_beta0.003_alpha0.03_trav50_blk1_temp0.01,577.2493896484375,12907,590.5921020507812,9532,289.12371826171875,1634
run_334_l1-0.0001_beta0.003_alpha0.03_trav50_blk1_temp0.01_eps-0.01,641.4095458984375,12970,658.4279174804688,9553,321.3979187011719,1646
run_335_l1-0.0001_beta0.003_alpha0.03_trav50_blk1_temp1.0_eps-0.01,638.7052001953125,12946,744.0369262695312,9584,293.0464172363281,1628
run_336_l1-0.0001_beta0.003_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,372.624755859375,12776,258.1435241699219,9371,153.67799377441406,1642
run_337_l1-0.0001_beta0.003_alpha0.1_trav50_blk1_temp0.001,407.6708679199219,12096,396.1560974121094,9228,211.2037353515625,1577
run_338_l1-0.0001_beta0.003_alpha0.1_trav50_blk1_temp0.001_eps-0.01,301.6490173339844,11502,239.23487854003906,9383,127.0277328491211,1554
run_339_l1-0.0001_beta0.003_alpha0.1_trav50_blk1_temp0.01,714.275146484375,12878,878.6222534179688,9492,315.6277770996094,1634
run_340_l1-0.0001_beta0.003_alpha0.1_trav50_blk1_temp0.01_eps-0.01,710.450927734375,12938,700.5455932617188,9607,290.0583801269531,1649
run_341_l1-0.0001_beta0.003_alpha0.1_trav50_blk1_temp1.0_eps-0.01,745.614501953125,12926,808.9757690429688,9501,309.1749572753906,1629
run_342_dist-1e-05_beta0.0001_alpha0.01_trav50_blk1_temp0.0001_eps-0.01,5101.38720703125,13300,95.70320892333984,9200,2202.72412109375,1700
run_343_dist-1e-05_beta0.0001_alpha0.01_trav50_blk1_temp0.001,5121.9931640625,13300,1008.294189453125,8786,4672.80908203125,1700
run_344_dist-1e-05_beta0.0001_alpha0.01_trav50_blk1_temp0.001_eps-0.01,5058.43896484375,13300,134.75662231445312,6674,1905.127197265625,1700
run_345_dist-1e-05_beta0.0001_alpha0.01_trav50_blk1_temp0.01,4846.2451171875,13300,4128.15234375,9982,5180.8798828125,1700
run_346_dist-1e-05_beta0.0001_alpha0.01_trav50_blk1_temp0.01_eps-0.01,4897.6865234375,13300,3564.841064453125,9962,5401.81103515625,1700
run_347_dist-1e-05_beta0.0001_alpha0.01_trav50_blk1_temp1.0_eps-0.01,4910.46484375,13299,4197.9658203125,9994,5088.96630859375,1700
run_348_dist-1e-05_beta0.0001_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,4956.97216796875,13300,227.8590545654297,6265,2031.038330078125,1700
run_349_dist-1e-05_beta0.0001_alpha0.03_trav50_blk1_temp0.001,4893.9228515625,13300,1059.22802734375,8588,5063.9208984375,1700
run_350_dist-1e-05_beta0.0001_alpha0.03_trav50_blk1_temp0.001_eps-0.01,4697.09912109375,13300,97.52168273925781,7861,2040.59619140625,1700
run_351_dist-1e-05_beta0.0001_alpha0.03_trav50_blk1_temp0.01,4649.9140625,13300,4063.00537109375,9971,5537.52880859375,1700
run_352_dist-1e-05_beta0.0001_alpha0.03_trav50_blk1_temp0.01_eps-0.01,4913.82275390625,13300,3903.524658203125,9983,5700.83154296875,1700
run_353_dist-1e-05_beta0.0001_alpha0.03_trav50_blk1_temp1.0_eps-0.01,4706.7197265625,13300,4116.2900390625,9986,5214.6318359375,1700
run_354_dist-1e-05_beta0.0001_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,5022.80029296875,13300,361.5102233886719,9241,2195.166015625,1700
run_355_dist-1e-05_beta0.0001_alpha0.1_trav50_blk1_temp0.001,4614.6142578125,13300,989.3250732421875,7990,5049.533203125,1700
run_356_dist-1e-05_beta0.0001_alpha0.1_trav50_blk1_temp0.001_eps-0.01,4595.6015625,13300,96.39727020263672,9044,2366.158447265625,1700
run_357_dist-1e-05_beta0.0001_alpha0.1_trav50_blk1_temp0.01,4752.3935546875,13300,3919.430419921875,9970,5488.568359375,1700
run_358_dist-1e-05_beta0.0001_alpha0.1_trav50_blk1_temp0.01_eps-0.01,4691.62451171875,13300,3637.45654296875,9985,5292.40673828125,1700
run_359_dist-1e-05_beta0.0001_alpha0.1_trav50_blk1_temp1.0_eps-0.01,4554.97412109375,13299,4073.3056640625,9981,5528.3994140625,1700
run_360_dist-1e-05_beta0.001_alpha0.01_trav50_blk1_temp0.0001_eps-0.01,7126.76513671875,13300,109.8521957397461,8725,2619.2763671875,1700
run_361_dist-1e-05_beta0.001_alpha0.01_trav50_blk1_temp0.001,5529.09228515625,13299,1526.0618896484375,8990,5346.37255859375,1700
run_362_dist-1e-05_beta0.001_alpha0.01_trav50_blk1_temp0.001_eps-0.01,6789.720703125,13300,127.53787231445312,9409,2676.79736328125,1700
run_363_dist-1e-05_beta0.001_alpha0.01_trav50_blk1_temp0.01,4805.03076171875,13300,4207.349609375,9978,5068.70703125,1700
run_364_dist-1e-05_beta0.001_alpha0.01_trav50_blk1_temp0.01_eps-0.01,5029.74072265625,13300,3627.50341796875,9835,5662.85107421875,1700
run_365_dist-1e-05_beta0.001_alpha0.01_trav50_blk1_temp1.0_eps-0.01,4732.525390625,13300,4076.501953125,9989,5213.76513671875,1700
run_366_dist-1e-05_beta0.001_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,5404.01220703125,13300,439.367919921875,9327,1851.47119140625,1700
run_367_dist-1e-05_beta0.001_alpha0.03_trav50_blk1_temp0.001,4822.22900390625,13300,1506.9139404296875,9400,5610.85791015625,1700
run_368_dist-1e-05_beta0.001_alpha0.03_trav50_blk1_temp0.001_eps-0.01,6504.0576171875,13300,401.47930908203125,9405,2541.81640625,1700
run_369_dist-1e-05_beta0.001_alpha0.03_trav50_blk1_temp0.01,4644.44287109375,13299,4267.39208984375,9980,5243.837890625,1700
run_370_dist-1e-05_beta0.001_alpha0.03_trav50_blk1_temp0.01_eps-0.01,4813.96142578125,13300,3854.423583984375,9984,5318.7197265625,1700
run_371_dist-1e-05_beta0.001_alpha0.03_trav50_blk1_temp1.0_eps-0.01,4659.37939453125,13299,3925.7939453125,9994,5178.14306640625,1700
run_372_dist-1e-05_beta0.001_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,4973.08740234375,13300,89.01231384277344,9288,2130.005859375,1700
run_373_dist-1e-05_beta0.001_alpha0.1_trav50_blk1_temp0.001,5109.41015625,13300,1600.8975830078125,9263,5742.41259765625,1700
run_374_dist-1e-05_beta0.001_alpha0.1_trav50_blk1_temp0.001_eps-0.01,4828.25146484375,13299,221.57513427734375,7866,2776.458740234375,1700
run_375_dist-1e-05_beta0.001_alpha0.1_trav50_blk1_temp0.01,4814.34521484375,13300,3931.341552734375,9976,5370.4599609375,1700
run_376_dist-1e-05_beta0.001_alpha0.1_trav50_blk1_temp0.01_eps-0.01,4864.13720703125,13300,3802.377197265625,9959,5584.64892578125,1700
run_377_dist-1e-05_beta0.001_alpha0.1_trav50_blk1_temp1.0_eps-0.01,4777.10400390625,13300,4057.599609375,9988,5025.029296875,1700
run_378_dist-1e-05_beta0.003_alpha0.01_trav50_blk1_temp0.0001_eps-0.01,7757.87158203125,13300,416.3116760253906,9696,2503.272705078125,1700
run_379_dist-1e-05_beta0.003_alpha0.01_trav50_blk1_temp0.001,5273.33447265625,13299,2168.018798828125,9381,5480.828125,1700
run_380_dist-1e-05_beta0.003_alpha0.01_trav50_blk1_temp0.001_eps-0.01,7216.412109375,13300,145.0135498046875,9247,2808.846435546875,1700
run_381_dist-1e-05_beta0.003_alpha0.01_trav50_blk1_temp0.01,4863.2958984375,13300,4063.650390625,9963,4839.091796875,1700
run_382_dist-1e-05_beta0.003_alpha0.01_trav50_blk1_temp0.01_eps-0.01,5077.51123046875,13300,3591.96044921875,9845,5763.2265625,1700
run_383_dist-1e-05_beta0.003_alpha0.01_trav50_blk1_temp1.0_eps-0.01,4787.57421875,13300,4088.537109375,9965,5478.90966796875,1700
run_384_dist-1e-05_beta0.003_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,4760.25390625,13300,110.0517349243164,6961,1991.0662841796875,1700
run_385_dist-1e-05_beta0.003_alpha0.03_trav50_blk1_temp0.001,4974.93603515625,13300,1945.5618896484375,9505,5675.2978515625,1700
run_386_dist-1e-05_beta0.003_alpha0.03_trav50_blk1_temp0.001_eps-0.01,6561.091796875,13300,116.36598205566406,9404,2852.908203125,1700
run_387_dist-1e-05_beta0.003_alpha0.03_trav50_blk1_temp0.01,4647.8701171875,13299,3961.380126953125,9982,5548.17724609375,1700
run_388_dist-1e-05_beta0.003_alpha0.03_trav50_blk1_temp0.01_eps-0.01,4834.3837890625,13299,3973.21923828125,9983,5414.98193359375,1700
run_389_dist-1e-05_beta0.003_alpha0.03_trav50_blk1_temp1.0_eps-0.01,4608.873046875,13300,4233.08251953125,9987,5248.66357421875,1700
run_390_dist-1e-05_beta0.003_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,5844.98779296875,13300,99.0352783203125,9477,2636.221923828125,1700
run_391_dist-1e-05_beta0.003_alpha0.1_trav50_blk1_temp0.001,4698.29345703125,13300,1881.1639404296875,9235,5923.57861328125,1700
run_392_dist-1e-05_beta0.003_alpha0.1_trav50_blk1_temp0.001_eps-0.01,4345.6953125,13300,121.54722595214844,9444,2328.11376953125,1700
run_393_dist-1e-05_beta0.003_alpha0.1_trav50_blk1_temp0.01,4767.75830078125,13300,4038.45849609375,9967,5381.7060546875,1700
run_394_dist-1e-05_beta0.003_alpha0.1_trav50_blk1_temp0.01_eps-0.01,4876.185546875,13300,3724.148193359375,9975,5681.14208984375,1700
run_395_dist-1e-05_beta0.003_alpha0.1_trav50_blk1_temp1.0_eps-0.01,4741.7529296875,13299,4316.1064453125,9985,5317.64794921875,1700
run_396_dist-0.0001_beta0.0001_alpha0.01_trav50_blk1_temp0.0001_eps-0.01,5347.5673828125,13299,83.45178985595703,9437,1814.32861328125,1700
run_397_dist-0.0001_beta0.0001_alpha0.01_trav50_blk1_temp0.001,5485.220703125,13300,412.17437744140625,7750,4115.15869140625,1700
run_398_dist-0.0001_beta0.0001_alpha0.01_trav50_blk1_temp0.001_eps-0.01,5449.00244140625,13300,95.15121459960938,8680,1807.38525390625,1700
run_399_dist-0.0001_beta0.0001_alpha0.01_trav50_blk1_temp0.01,4794.89990234375,13300,1827.7618408203125,9867,4782.69140625,1700
run_400_dist-0.0001_beta0.0001_alpha0.01_trav50_blk1_temp0.01_eps-0.01,4902.90625,13300,1319.1959228515625,9477,4623.990234375,1700
run_401_dist-0.0001_beta0.0001_alpha0.01_trav50_blk1_temp1.0_eps-0.01,4829.4765625,13300,1957.728515625,9920,4888.16259765625,1700
run_402_dist-0.0001_beta0.0001_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,5151.0927734375,13300,101.08189392089844,7671,1810.2340087890625,1700
run_403_dist-0.0001_beta0.0001_alpha0.03_trav50_blk1_temp0.001,5198.1494140625,13299,359.5404968261719,8071,4250.62939453125,1700
run_404_dist-0.0001_beta0.0001_alpha0.03_trav50_blk1_temp0.001_eps-0.01,5081.126953125,13299,314.9887390136719,8203,2050.545654296875,1700
run_405_dist-0.0001_beta0.0001_alpha0.03_trav50_blk1_temp0.01,4756.01708984375,13300,1817.9796142578125,9806,4511.4873046875,1700
run_406_dist-0.0001_beta0.0001_alpha0.03_trav50_blk1_temp0.01_eps-0.01,4777.322265625,13300,1384.4266357421875,9710,4756.3134765625,1700
run_407_dist-0.0001_beta0.0001_alpha0.03_trav50_blk1_temp1.0_eps-0.01,4768.52392578125,13298,1929.86572265625,9833,4434.04150390625,1700
run_408_dist-0.0001_beta0.0001_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,5057.1162109375,13300,195.88436889648438,6555,2284.21044921875,1700
run_409_dist-0.0001_beta0.0001_alpha0.1_trav50_blk1_temp0.001,4905.85205078125,13299,357.4290771484375,7797,4237.92822265625,1700
run_410_dist-0.0001_beta0.0001_alpha0.1_trav50_blk1_temp0.001_eps-0.01,5037.47216796875,13296,97.54119873046875,9480,2150.441162109375,1700
run_411_dist-0.0001_beta0.0001_alpha0.1_trav50_blk1_temp0.01,4656.87744140625,13300,1877.30908203125,9915,4725.330078125,1700
run_412_dist-0.0001_beta0.0001_alpha0.1_trav50_blk1_temp0.01_eps-0.01,4698.849609375,13300,1520.48388671875,9723,5164.546875,1700
run_413_dist-0.0001_beta0.0001_alpha0.1_trav50_blk1_temp1.0_eps-0.01,4703.95263671875,13300,1898.3614501953125,9887,4556.12451171875,1700
run_414_dist-0.0001_beta0.001_alpha0.01_trav50_blk1_temp0.0001_eps-0.01,7154.4033203125,13300,202.04466247558594,9534,2381.7109375,1700
run_415_dist-0.0001_beta0.001_alpha0.01_trav50_blk1_temp0.001,5512.6318359375,13300,560.0879516601562,7653,4568.2314453125,1700
run_416_dist-0.0001_beta0.001_alpha0.01_trav50_blk1_temp0.001_eps-0.01,7493.47119140625,13300,123.63558959960938,9434,2597.98828125,1700
run_417_dist-0.0001_beta0.001_alpha0.01_trav50_blk1_temp0.01,4710.15625,13300,2002.8092041015625,9807,4541.97900390625,1700
run_418_dist-0.0001_beta0.001_alpha0.01_trav50_blk1_temp0.01_eps-0.01,4889.12158203125,13299,1544.468994140625,9799,4639.31640625,1700
run_419_dist-0.0001_beta0.001_alpha0.01_trav50_blk1_temp1.0_eps-0.01,4518.1201171875,13300,2002.227783203125,9886,4673.3466796875,1700
run_420_dist-0.0001_beta0.001_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,6877.78173828125,13300,92.60768127441406,9224,2226.96240234375,1700
run_421_dist-0.0001_beta0.001_alpha0.03_trav50_blk1_temp0.001,4977.76953125,13300,594.8482666015625,7915,5073.81298828125,1700
run_422_dist-0.0001_beta0.001_alpha0.03_trav50_blk1_temp0.001_eps-0.01,6335.427734375,13300,108.6361083984375,9376,2286.736083984375,1700
run_423_dist-0.0001_beta0.001_alpha0.03_trav50_blk1_temp0.01,4598.31298828125,13299,1929.1561279296875,9877,4617.82568359375,1700
run_424_dist-0.0001_beta0.001_alpha0.03_trav50_blk1_temp0.01_eps-0.01,4708.896484375,13300,1514.4306640625,9689,4729.8701171875,1700
run_425_dist-0.0001_beta0.001_alpha0.03_trav50_blk1_temp1.0_eps-0.01,4739.3017578125,13299,1972.3984375,9813,4458.32470703125,1700
run_426_dist-0.0001_beta0.001_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,6257.19677734375,13300,379.18109130859375,9970,2555.96728515625,1700
run_427_dist-0.0001_beta0.001_alpha0.1_trav50_blk1_temp0.001,4960.84619140625,13300,642.697265625,7800,5136.2060546875,1700
run_428_dist-0.0001_beta0.001_alpha0.1_trav50_blk1_temp0.001_eps-0.01,4963.548828125,13300,113.03953552246094,9431,2156.64599609375,1700
run_429_dist-0.0001_beta0.001_alpha0.1_trav50_blk1_temp0.01,4624.15087890625,13299,1813.64990234375,9827,4559.49658203125,1700
run_430_dist-0.0001_beta0.001_alpha0.1_trav50_blk1_temp0.01_eps-0.01,4844.49609375,13299,1630.9710693359375,9657,4921.31005859375,1700
run_431_dist-0.0001_beta0.001_alpha0.1_trav50_blk1_temp1.0_eps-0.01,4897.74658203125,13298,2209.158203125,9872,4553.359375,1700
run_432_dist-0.0001_beta0.003_alpha0.01_trav50_blk1_temp0.0001_eps-0.01,7556.30810546875,13300,444.36309814453125,9138,2515.698974609375,1700
run_433_dist-0.0001_beta0.003_alpha0.01_trav50_blk1_temp0.001,5284.5810546875,13299,822.0270385742188,8093,4839.7783203125,1700
run_434_dist-0.0001_beta0.003_alpha0.01_trav50_blk1_temp0.001_eps-0.01,8200.298828125,13299,122.8989486694336,9424,2622.394775390625,1700
run_435_dist-0.0001_beta0.003_alpha0.01_trav50_blk1_temp0.01,4728.5712890625,13300,1981.8287353515625,9799,4911.5908203125,1700
run_436_dist-0.0001_beta0.003_alpha0.01_trav50_blk1_temp0.01_eps-0.01,4930.3935546875,13300,1671.4730224609375,9748,4619.73193359375,1700
run_437_dist-0.0001_beta0.003_alpha0.01_trav50_blk1_temp1.0_eps-0.01,4692.73828125,13300,2027.391845703125,9887,4784.17626953125,1700
run_438_dist-0.0001_beta0.003_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,7004.193359375,13300,261.46649169921875,6992,2224.7294921875,1700
run_439_dist-0.0001_beta0.003_alpha0.03_trav50_blk1_temp0.001,5073.904296875,13300,862.4042358398438,9268,5119.3974609375,1700
run_440_dist-0.0001_beta0.003_alpha0.03_trav50_blk1_temp0.001_eps-0.01,7467.810546875,13299,97.91069793701172,9332,2541.109375,1700
run_441_dist-0.0001_beta0.003_alpha0.03_trav50_blk1_temp0.01,4523.4951171875,13300,1892.205078125,9892,4714.23828125,1700
run_442_dist-0.0001_beta0.003_alpha0.03_trav50_blk1_temp0.01_eps-0.01,4600.2353515625,13300,1553.447509765625,9760,4715.3046875,1700
run_443_dist-0.0001_beta0.003_alpha0.03_trav50_blk1_temp1.0_eps-0.01,4744.69091796875,13299,2064.4833984375,9871,4895.27587890625,1700
run_444_dist-0.0001_beta0.003_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,4715.46875,13300,240.93179321289062,7052,2167.6103515625,1700
run_445_dist-0.0001_beta0.003_alpha0.1_trav50_blk1_temp0.001,4967.794921875,13300,822.0702514648438,7817,5541.20458984375,1700
run_446_dist-0.0001_beta0.003_alpha0.1_trav50_blk1_temp0.001_eps-0.01,4547.46826171875,13300,124.47657775878906,9461,2168.795166015625,1700
run_447_dist-0.0001_beta0.003_alpha0.1_trav50_blk1_temp0.01,4697.7421875,13300,1777.4066162109375,9901,4580.357421875,1700
run_448_dist-0.0001_beta0.003_alpha0.1_trav50_blk1_temp0.01_eps-0.01,4456.59619140625,13300,1589.3577880859375,9712,4857.06982421875,1700
run_449_dist-0.0001_beta0.003_alpha0.1_trav50_blk1_temp1.0_eps-0.01,4780.73583984375,13299,1979.814453125,9923,4473.46240234375,1700
run_450_l1-1e-06_beta0.0001_alpha0.01_trav500_blk1_temp0.0001_eps-0.01,236.55917358398438,12424,1.5761605501174927,9283,225.6534423828125,1601
run_451_l1-1e-06_beta0.0001_alpha0.01_trav500_blk1_temp0.001,3783.010498046875,13299,4256.3232421875,9986,2968.002685546875,1691
run_452_l1-1e-06_beta0.0001_alpha0.01_trav500_blk1_temp0.001_eps-0.01,358.5217590332031,11552,247.28665161132812,9233,184.86585998535156,1556
run_453_l1-1e-06_beta0.0001_alpha0.01_trav500_blk1_temp0.01,4121.5625,13299,4693.86279296875,9993,3007.136474609375,1691
run_454_l1-1e-06_beta0.0001_alpha0.01_trav500_blk1_temp0.01_eps-0.01,4264.98876953125,13300,4707.05517578125,9999,3304.1220703125,1698
run_455_l1-1e-06_beta0.0001_alpha0.01_trav500_blk1_temp1.0_eps-0.01,4229.9130859375,13300,4763.0224609375,9997,3076.286376953125,1697
run_456_l1-1e-06_beta0.0001_alpha0.03_trav500_blk1_temp0.0001_eps-0.01,631.4130249023438,12632,406.59417724609375,9444,357.0400390625,1618
run_457_l1-1e-06_beta0.0001_alpha0.03_trav500_blk1_temp0.001,4200.0029296875,13299,4452.31982421875,9991,3099.03564453125,1685
run_458_l1-1e-06_beta0.0001_alpha0.03_trav500_blk1_temp0.001_eps-0.01,646.5441284179688,12808,432.42803955078125,9502,362.5926513671875,1633
run_459_l1-1e-06_beta0.0001_alpha0.03_trav500_blk1_temp0.01,4040.48193359375,13300,4904.3720703125,9995,3615.071044921875,1699
run_460_l1-1e-06_beta0.0001_alpha0.03_trav500_blk1_temp0.01_eps-0.01,4159.0771484375,13300,4539.32421875,9991,3133.017333984375,1695
run_461_l1-1e-06_beta0.0001_alpha0.03_trav500_blk1_temp1.0_eps-0.01,4021.384521484375,13300,4700.16015625,9993,3112.85205078125,1694
run_462_l1-1e-06_beta0.0001_alpha0.1_trav500_blk1_temp0.0001_eps-0.01,503.24578857421875,11870,373.59521484375,9300,258.05621337890625,1535
run_463_l1-1e-06_beta0.0001_alpha0.1_trav500_blk1_temp0.001,4167.33251953125,13300,4504.55517578125,9997,2780.836181640625,1678
