density,modularity,modularity_louvain,modularity_leiden,efficiency,rich_club,small_worldness,participation,full_id,dataset,age
0.135,0.543834437220723,0.543834437220723,0.5524676185826349,0.6353124262082619,1.2528750960860542,-0.07920361296903378,0.3511959641167217,Subj_1136,HCPya,31.0
0.135,0.5779627424383467,0.5779627424383467,0.5776572340125521,0.6238834180960228,1.4434655876111562,-0.18055887675196125,0.3026111443002366,Subj_1137,HCPya,30.0
0.135,0.5144850488354644,0.5144850488354644,0.5203499200613376,0.5686210381115484,1.5943422902826874,-0.10390544999476603,0.30784535311858,Subj_1138,HCPya,33.0
0.135,0.5387383754543417,0.5387383754543417,0.5380165501952017,0.6187161270018625,1.344592153871853,-0.03510937320018526,0.37005254505377877,Subj_1139,HCPya,28.0
0.135,0.5513894376701872,0.5513894376701872,0.5692502464605335,0.6114609252525577,1.241177596435849,-0.09745117561961869,0.27039598527465425,Subj_1140,HCPya,25.0
0.135,0.5589419955727108,0.5589419955727108,0.5605020292881803,0.574539856510347,1.3818521982813645,-0.10584460418150898,0.3223844504434332,Subj_1141,HCPya,22.0
0.135,0.5486899624973284,0.5486899624973284,0.54860051576017,0.5706329828732406,1.3754358562447506,-0.1375066561357613,0.32797119212466624,Subj_1142,HCPya,33.0
0.135,0.5993438597783738,0.5993438597783738,0.6004379700958705,0.5907555368258168,1.2751791714910805,-0.1564549109358191,0.2895743304610884,Subj_1143,HCPya,30.0
0.135,0.5630616414250328,0.5630616414250328,0.5723795413270419,0.5855085211907796,1.2989914149942612,-0.07369811644618385,0.31509614226617855,Subj_1144,HCPya,27.0
0.135,0.5582116230448992,0.5582116230448992,0.5611776384200884,0.6027321564057894,1.321714624288679,-0.05901932159529166,0.31389524548077236,Subj_1145,HCPya,34.0
0.135,0.5565735283846547,0.5565735283846547,0.5636642263282575,0.5935415705143405,1.3673279869646282,-0.055718557348580555,0.31257959349881687,Subj_1146,HCPya,26.0
0.135,0.542004286592372,0.542004286592372,0.5443904595833131,0.6079129913281698,1.3133591234089912,-0.07237000227925139,0.29817749608429805,Subj_1147,HCPya,24.0
0.135,0.6051879543143209,0.6051879543143209,0.6103483854443007,0.6172898948925089,1.4490255796913813,-0.15904119408979,0.3306009615937953,Subj_1148,HCPya,30.0
0.135,0.542022487144092,0.542022487144092,0.5590482901443351,0.5976473544919149,1.3414332333251118,-0.056368863814540315,0.29886543036272184,Subj_1149,HCPya,32.0
0.135,0.5651721185851841,0.5651721185851841,0.5627317262775198,0.5985663471257647,1.3868939503288173,-0.11500664977072672,0.28146186875228396,Subj_1150,HCPya,33.0
0.135,0.5825633544771867,0.5825633544771867,0.586201527581049,0.5425737492922579,1.450074540692091,-0.11162588290643038,0.29435336913735016,Subj_1151,HCPya,32.0
0.135,0.5623086861585381,0.5623086861585381,0.5579716065074617,0.5983352977971473,1.6393016564397225,-0.06597816703598025,0.332777643115449,Subj_1152,HCPya,29.0
0.135,0.5968087246074274,0.5968087246074274,0.5990630174746993,0.5848277737185782,1.3287918932438734,-0.1659058727180437,0.3008010730536733,Subj_1153,HCPya,32.0
0.135,0.5218273973509424,0.5218273973509424,0.5280446443404143,0.5796917770296156,1.4320260506227995,-0.10209590096959964,0.32967622247201,Subj_1154,HCPya,28.0
0.135,0.5196662053969744,0.5196662053969744,0.5209005582723932,0.6137899204063747,1.3783531111374412,-0.05016092369578007,0.37288193067397424,Subj_1155,HCPya,24.0
0.135,0.5560940029481198,0.5560940029481198,0.5602160385401102,0.6383590457483124,1.3769440480312825,-0.06943716181573245,0.3447260265231889,Subj_1156,HCPya,24.0
0.135,0.5414915476461917,0.5414915476461917,0.5447584761491541,0.5953464783607739,1.3866723617337322,-0.08464186508424698,0.3108449000807272,Subj_1157,HCPya,25.0
0.135,0.535826462988926,0.535826462988926,0.5379763210935306,0.6170547850989816,1.3812706773293224,-0.08447528893834721,0.3493731043256336,Subj_1158,HCPya,26.0
0.135,0.531378942820382,0.531378942820382,0.5444348862177926,0.6078368953411408,1.4827201420741225,-0.09490300415517716,0.3278826860886327,Subj_1159,HCPya,32.0
0.135,0.5671945945764838,0.5671945945764838,0.566646286167187,0.5998356008978483,1.3505604402952327,-0.11959668970609438,0.28969708169480235,Subj_1160,HCPya,30.0
0.135,0.5697063888323355,0.5697063888323355,0.5700704746351204,0.6158977628164537,1.368091884505289,-0.09845325271182148,0.33472756253871183,Subj_1161,HCPya,29.0
0.135,0.5663632319719725,0.5663632319719725,0.5663551783561771,0.6153697392733295,1.281265592245944,-0.16087761923547317,0.343517196757099,Subj_1162,HCPya,31.0
0.135,0.5497626769710645,0.5497626769710645,0.5450513808097142,0.6266061944823631,1.2746830253885975,-0.03285526295237262,0.36835598921217155,Subj_1163,HCPya,36.0
0.135,0.5718504474478758,0.5718504474478758,0.5743085571113822,0.5899453662362414,1.2791055100819704,-0.1097797092990479,0.2712451717769904,Subj_1164,HCPya,27.0
0.135,0.534248885761797,0.534248885761797,0.5462961140065437,0.6080266245969995,1.3348211134493926,-0.11578870857905921,0.3265865141476981,Subj_1165,HCPya,32.0
0.135,0.5661449611742935,0.5661449611742935,0.5764162278551829,0.5878138606743285,1.4913657688443112,-0.07400500626301598,0.28771210162371036,Subj_1166,HCPya,28.0
0.135,0.5571785265495834,0.5571785265495834,0.5531992991330847,0.5660738628949864,1.518507346094829,-0.08684309062235362,0.31624511945641665,Subj_1167,HCPya,26.0
0.135,0.5328784257219035,0.5328784257219035,0.541903615873693,0.626524629335074,1.3436120094778907,-0.1312505672554254,0.3602603615572045,Subj_1168,HCPya,25.0
0.135,0.5659216009225772,0.5659216009225772,0.5675329781528708,0.6200263358481589,1.3070262440053422,-0.15433483280795923,0.3894996995596711,Subj_1169,HCPya,30.0
0.135,0.527937886272232,0.527937886272232,0.5297464951859627,0.6163787317611892,1.5517185770485,-0.09753979580260774,0.27629514345968603,Subj_1170,HCPya,23.0
0.135,0.5664861858517487,0.5664861858517487,0.5705000777183318,0.6280957339119917,1.3450451367530152,-0.12014985349728535,0.33750503705648965,Subj_1171,HCPya,34.0
0.135,0.5326622063369568,0.5326622063369568,0.5376888716893748,0.5747844725551821,1.4366077588592232,-0.13717284378802486,0.28807374229372673,Subj_1172,HCPya,29.0
0.135,0.553180977472681,0.553180977472681,0.5549207916438131,0.6180294788959196,1.3542619012762416,-0.06414292185897796,0.3202663872241587,Subj_1173,HCPya,23.0
0.135,0.5610406216247266,0.5610406216247266,0.5618305422412418,0.5987807339352947,1.3630806114242433,-0.08356769077641135,0.33369795725497087,Subj_1174,HCPya,25.0
0.135,0.5563508471830665,0.5563508471830665,0.5610780006615753,0.5711652159168648,1.5249496349434097,-0.10124056924229197,0.2902347038805797,Subj_1175,HCPya,26.0
0.135,0.516210262769951,0.516210262769951,0.5194539177274078,0.6302658496075934,1.3689527049319667,-0.10504753650374044,0.4058303785542957,Subj_1176,HCPya,26.0
0.135,0.5612820182658607,0.5612820182658607,0.5636589192182085,0.5920065908041149,1.4305616379976884,-0.11173090598859814,0.3588924915185978,Subj_1177,HCPya,31.0
0.135,0.5486693682341124,0.5486693682341124,0.5423732130046721,0.5984080795558337,1.449906303707633,-0.03109540680500289,0.3910744072503555,Subj_1178,HCPya,25.0
0.135,0.5571446081955491,0.5571446081955491,0.5640944358923872,0.6179111697076219,1.4326789316019284,-0.10439227197025769,0.3247195327252696,Subj_1179,HCPya,23.0
0.135,0.5286863206563088,0.5286863206563088,0.5347461121643637,0.5861606801230176,1.456987837426333,-0.07793450010733227,0.3231961549390071,Subj_1180,HCPya,24.0
0.135,0.5291786396539703,0.5291786396539703,0.5329790302473437,0.6038304240454417,1.46975461705759,-0.05335337208168289,0.31216145072902685,Subj_1181,HCPya,34.0
0.135,0.52052750024844,0.52052750024844,0.5264061211583465,0.6127698124710049,1.3100178380616807,-0.1027766983441949,0.33799130661806265,Subj_1182,HCPya,23.0
0.135,0.5474241246205857,0.5474241246205857,0.5488564527157795,0.5848770411923836,1.5038871096616617,-0.10308386086931498,0.3379953390536303,Subj_1183,HCPya,24.0
0.135,0.5447749601405977,0.5447749601405977,0.54951200833792,0.6576467520925013,1.5390611940249712,-0.07704789531653711,0.34746394411534814,Subj_1184,HCPya,33.0
0.135,0.5788005004960388,0.5788005004960388,0.5853649772161442,0.6228720935348686,1.3573309581746087,-0.14775127257009735,0.307803711876366,Subj_1185,HCPya,27.0
0.135,0.5977026012189355,0.5977026012189355,0.5977026012189356,0.5901541281257429,1.22069275678341,-0.20420761056149406,0.2939506783272398,Subj_1186,HCPya,28.0
0.135,0.5398240473379816,0.5398240473379816,0.5434446172726,0.5911248105746446,1.536375382605113,-0.0785512203557398,0.3153788073948578,Subj_1187,HCPya,28.0
0.135,0.5740432591635838,0.5740432591635838,0.5787111354789702,0.6082554752037794,1.3753018009346527,-0.19338907317526455,0.2658558686392752,Subj_1188,HCPya,31.0
0.135,0.5605394300188488,0.5605394300188488,0.5572326179400781,0.5914888830138344,1.3382654273021075,-0.10283946446325787,0.30812068777952795,Subj_1189,HCPya,29.0
0.135,0.5648974944042985,0.5648974944042985,0.5668891957453037,0.5930528853037825,1.3269904322131587,-0.11025023874262918,0.3146221781990848,Subj_1190,HCPya,32.0
0.135,0.5796701057517474,0.5796701057517474,0.5782789976751447,0.5931716175575408,1.5066812911999024,-0.11054139116036821,0.2994845895618151,Subj_1191,HCPya,33.0
0.135,0.5451920027097036,0.5451920027097036,0.5461798018747893,0.6204699205816832,1.4036425337041523,-0.09742114446946304,0.3450125489198854,Subj_1192,HCPya,24.0
0.135,0.5872045603243681,0.5872045603243681,0.5879331305140303,0.5591399991307988,1.3560095103609795,-0.11182487347951486,0.3003838097378216,Subj_1193,HCPya,30.0
0.135,0.5719825515269569,0.5719825515269569,0.5818373654629032,0.6071072777620533,1.354659727691321,-0.16358828695262928,0.3087959841676244,Subj_1194,HCPya,34.0
0.135,0.546624986655818,0.546624986655818,0.5413940185993307,0.6167535481246044,1.5408157656174812,-0.044839100752737227,0.3282025908541699,Subj_1195,HCPya,30.0
0.135,0.5726371435948132,0.5726371435948132,0.574141604252159,0.5962134668507386,1.459179271089462,-0.05915294014291006,0.3325894519985362,Subj_1196,HCPya,23.0
0.135,0.5537076172102138,0.5537076172102138,0.5560016155198473,0.5985877511736938,1.3530940832572382,-0.11060368096101414,0.29070895022783505,Subj_1197,HCPya,34.0
0.135,0.5437103392668493,0.5437103392668493,0.5475330178249646,0.5849797352301541,1.3733132409643334,-0.1356476634344661,0.3477806900445365,Subj_1198,HCPya,32.0
0.135,0.5309188405093634,0.5309188405093634,0.5298299772349545,0.5828708470232227,1.3767233729570583,-0.06848070094188541,0.29878317700861834,Subj_1199,HCPya,31.0
0.135,0.541185311330172,0.541185311330172,0.5464355390935693,0.5977179555611765,1.43838256990196,-0.09493855052272193,0.3154506872978674,Subj_1200,HCPya,28.0
0.135,0.5487033854443742,0.5487033854443742,0.5491877992336974,0.6075000306090645,1.3277512778191582,-0.06381958889472938,0.35572195576899396,Subj_1201,HCPya,33.0
0.135,0.5423338570707014,0.5423338570707014,0.542949096812897,0.6009873875813274,1.274800898600159,-0.08293391555207297,0.3623975379635773,Subj_1202,HCPya,26.0
0.135,0.5607115644499567,0.5607115644499567,0.5600513365033303,0.603750249722083,1.3821616858650674,-0.10240333600162754,0.33918562124434504,Subj_1203,HCPya,32.0
0.135,0.5650864649111584,0.5650864649111584,0.5707124545686785,0.6083807662035454,1.2501464368984767,-0.09854526375221428,0.32491382975965494,Subj_1204,HCPya,35.0
0.135,0.5491894564559163,0.5491894564559163,0.5436690427933836,0.6160041891931567,1.368555931253645,-0.06295709235066227,0.43188206005872387,Subj_1205,HCPya,32.0
0.135,0.5675151022746827,0.5675151022746827,0.5747208373176227,0.610620109448189,1.3409138899125679,-0.1413178166490201,0.3058190294362619,Subj_1206,HCPya,32.0
0.135,0.5496846807678314,0.5496846807678314,0.5547692330155184,0.5932834783134732,1.419295918414528,-0.08959336883333568,0.33452708728143377,Subj_1207,HCPya,27.0
0.135,0.56602172605042,0.56602172605042,0.5744846143216403,0.6064023640627993,1.3379926067361203,-0.09898381254541744,0.3062673729524287,Subj_1208,HCPya,27.0
0.135,0.5486046422147771,0.5486046422147771,0.5493698368420427,0.5633876645210806,1.3749224832043547,-0.046552420284317275,0.36500841591061195,Subj_1209,HCPya,22.0
0.135,0.527584906210868,0.527584906210868,0.5371646222228331,0.6123298653780797,1.2884828968213897,-0.07598715521672905,0.3751055165107192,Subj_1210,HCPya,30.0
0.135,0.5600254598189043,0.5600254598189043,0.565009266044592,0.6227946056630933,1.3649331791008164,-0.06966930215307487,0.31297559730552416,Subj_1211,HCPya,26.0
0.135,0.5618377897579407,0.5618377897579407,0.5665347516397676,0.5894428468936462,1.3372962724679958,-0.09882326648735185,0.32543512476877273,Subj_1212,HCPya,28.0
0.135,0.5416989703548278,0.5416989703548278,0.5470000029186087,0.6052980721014531,1.5253494784208623,-0.07483896199215734,0.29836050442269246,Subj_1213,HCPya,32.0
0.135,0.5753804849555301,0.5753804849555301,0.5754208659654285,0.5991820054705975,1.4470580120258683,-0.11959972620760195,0.35844874604945104,Subj_1214,HCPya,29.0
0.135,0.5701562977834385,0.5701562977834385,0.5718594695893146,0.5728855779788096,1.4490764875343867,-0.12410443456862086,0.3042971820705034,Subj_1215,HCPya,24.0
0.135,0.5948027330233072,0.5948027330233072,0.6084336758187027,0.5847910601537804,1.383602096388954,-0.11902605001742594,0.27832663476965935,Subj_1216,HCPya,31.0
0.135,0.5487591685294084,0.5487591685294084,0.5526873745681633,0.6410634537666411,1.329166258916451,-0.11156167236766501,0.2897341503336517,Subj_1217,HCPya,29.0
0.135,0.5870513404277833,0.5870513404277833,0.5857039085808592,0.6002964544957687,1.3349425937614958,-0.10882217832212593,0.2974243329925059,Subj_1218,HCPya,24.0
0.135,0.556861449468779,0.556861449468779,0.5581239733065426,0.591912701225366,1.4620343949953238,-0.09663167079763291,0.30248199864387326,Subj_1219,HCPya,32.0
0.135,0.5939940296321379,0.5939940296321379,0.596017829378067,0.6147330942290758,1.3620078422270174,-0.13307616007549605,0.27876159100313835,Subj_1220,HCPya,29.0
0.135,0.586424135965792,0.586424135965792,0.590152778528377,0.6084580785600654,1.2657550039787202,-0.15297910820220684,0.2869651206093648,Subj_1221,HCPya,26.0
0.135,0.575891013086639,0.575891013086639,0.5726019270986878,0.606748035662031,1.3098033275440486,-0.18792863820341765,0.31268814294717556,Subj_1222,HCPya,25.0
0.135,0.5214485206711996,0.5214485206711996,0.5384542276840333,0.6110350813413467,1.4868032424582434,-0.059078142067103934,0.31796398494054684,Subj_1223,HCPya,27.0
0.135,0.5866726301256607,0.5866726301256607,0.5896503215740133,0.584713663450199,1.3350121748816757,-0.09492399695057563,0.31123670006635745,Subj_1224,HCPya,33.0
0.135,0.5623162811083718,0.5623162811083718,0.5583989621238983,0.6278105634541808,1.385443560870123,-0.05454461183235182,0.3512805117218622,Subj_1225,HCPya,32.0
0.135,0.581320166255636,0.581320166255636,0.5816056253217969,0.6242152949631437,1.2756519909094046,-0.10498832834324634,0.33282419838746796,Subj_1226,HCPya,30.0
0.135,0.49330986905828633,0.49330986905828633,0.509889597493608,0.6097832013107445,1.3949683975603733,-0.0756337931454788,0.38780231686141503,Subj_1227,HCPya,30.0
0.135,0.5907744945708163,0.5907744945708163,0.5910545983582722,0.5850867748500406,1.4342712080592104,-0.16841173322339031,0.2894310795727426,Subj_1228,HCPya,30.0
0.135,0.5473911150355879,0.5473911150355879,0.5476980609251064,0.6061908672908304,1.3253802607122427,0.017805074441723634,0.38285691542739125,Subj_1229,HCPya,32.0
0.135,0.5503213713233144,0.5503213713233144,0.5522910553267044,0.629364012865241,1.486440008959724,-0.08128288197767686,0.3196978199534939,Subj_1230,HCPya,28.0
0.135,0.5200543454300013,0.5200543454300013,0.5125351369820124,0.6028585143220158,1.4218859426822412,-0.08373105023964256,0.41744924158266433,Subj_1231,HCPya,34.0
0.135,0.5500195409762265,0.5500195409762265,0.5500195409762266,0.5711698442876504,1.431719475980498,-0.1066484136946515,0.34061836006965157,Subj_1232,HCPya,27.0
0.135,0.5231229239169185,0.5231229239169185,0.5371421099667858,0.6157645846039645,1.449255339870495,-0.012948200123300557,0.34497123527978085,Subj_1233,HCPya,31.0
0.135,0.5433596693238723,0.5433596693238723,0.5469823045394588,0.5965088655867018,1.455302080745867,-0.05682072423770623,0.2919811727290817,Subj_1234,HCPya,31.0
0.135,0.548421373633847,0.548421373633847,0.5245213423420686,0.6398302038242196,1.2686941705916577,-0.09093112378348966,0.3795429598704618,Subj_1235,HCPya,24.0
0.135,0.5575076599653069,0.5575076599653069,0.5580723852810829,0.568568554810681,1.3664923390961816,-0.08282741736977894,0.3479397762620097,Subj_1236,HCPya,24.0
0.135,0.5719122458705974,0.5719122458705974,0.5773843556258732,0.5831613034658829,1.2782094043455874,-0.12341044984684468,0.3083053756376271,Subj_1237,HCPya,27.0
0.135,0.5744937248616444,0.5744937248616444,0.5821042543192942,0.5734315528081104,1.31346871948497,-0.15544430542909227,0.2748267131187335,Subj_1238,HCPya,22.0
0.135,0.5713649879595636,0.5713649879595636,0.5718691994965656,0.6281911136654112,1.428838877181376,-0.1116054218594511,0.31397025102016846,Subj_1239,HCPya,30.0
0.135,0.5692840173195652,0.5692840173195652,0.5699599057907869,0.5996339660113627,1.3388244350077378,-0.07445928380607814,0.34454656852449395,Subj_1240,HCPya,30.0
0.135,0.5349560412559601,0.5349560412559601,0.530514023334244,0.6126049767455211,1.385036019668571,-0.12334469681119042,0.33356390979978395,Subj_1241,HCPya,32.0
0.135,0.5594450840424321,0.5594450840424321,0.5635660783947212,0.6297630242838999,1.4229605314504572,-0.02613428086856706,0.3294655720481552,Subj_1242,HCPya,35.0
0.135,0.5409706321329351,0.5409706321329351,0.5496595919006684,0.6149856329323838,1.4089627530290572,-0.10514853458982176,0.35246051796239825,Subj_1243,HCPya,33.0
0.135,0.5329695074929535,0.5329695074929535,0.5206414559137956,0.6203187788557565,1.3449362846489998,-0.025740696241604355,0.3585973815712555,Subj_1244,HCPya,25.0
0.135,0.5428530443536801,0.5428530443536801,0.5418386570548072,0.6041399639852758,1.4656154514234552,-0.07268833947697051,0.38246817341527745,Subj_1245,HCPya,34.0
0.135,0.5665357166928106,0.5665357166928106,0.5588605333377922,0.6028184231168942,1.3400804208179191,-0.07484126433402716,0.3102479039028526,Subj_1246,HCPya,24.0
0.135,0.5680780999676028,0.5680780999676028,0.5848631139951123,0.6217163316948241,1.2346197062816804,-0.12693131810573022,0.32159053602510396,Subj_1247,HCPya,29.0
0.135,0.5372673815695974,0.5372673815695974,0.5390727097677617,0.6126268134135316,1.4134549536909253,-0.08188617034540069,0.32987248255799295,Subj_1248,HCPya,29.0
0.135,0.5675736622147598,0.5675736622147598,0.5684477119288394,0.5624660355608221,1.3160540577981197,-0.10373570410037436,0.3387105901935067,Subj_1249,HCPya,33.0
0.135,0.5151976914509301,0.5151976914509301,0.5153904328230604,0.5724070156112443,1.4631355307566503,-0.03488556465216308,0.3102682127078248,Subj_1250,HCPya,27.0
0.135,0.5737915410327795,0.5737915410327795,0.5735931712998229,0.5765843395806256,1.3975018574607134,-0.1680581293101614,0.2911329186220479,Subj_1251,HCPya,24.0
0.135,0.5825457057052732,0.5825457057052732,0.5820534289356813,0.5877149128403225,1.3657433393623322,-0.09567255363821248,0.34695979249515757,Subj_1252,HCPya,27.0
0.135,0.5385601027964493,0.5385601027964493,0.544304678600564,0.6137472690331197,1.5093071054652447,-0.04684717412949879,0.29594625215476994,Subj_1253,HCPya,28.0
0.135,0.49947938525256963,0.49947938525256963,0.5128285174710883,0.5947744520640774,1.4270127933619987,-0.06194924234694199,0.3612090343792434,Subj_1254,HCPya,28.0
0.135,0.5481895216120576,0.5481895216120576,0.5601639062430654,0.6380828821079746,1.382359858451323,-0.10348778874802356,0.32120366808198186,Subj_1255,HCPya,27.0
0.135,0.527829914932587,0.527829914932587,0.5291234267887125,0.6131149227309463,1.3167044165562913,-0.0913490451276957,0.3641171888773283,Subj_1256,HCPya,32.0
0.135,0.5391583211477461,0.5391583211477461,0.5422215434591915,0.6197643564901963,1.4938489329579632,-0.0655177272821088,0.3715010881055829,Subj_1257,HCPya,31.0
0.135,0.559492747051397,0.559492747051397,0.5651800095296992,0.58544357129594,1.3604345650805223,-0.008671997481517368,0.34343463280741704,Subj_1258,HCPya,31.0
0.135,0.5629727866560245,0.5629727866560245,0.5733422580743375,0.647972217568884,1.3968200713143342,-0.12525465839946748,0.3391093759653691,Subj_1259,HCPya,31.0
0.135,0.5984782276351372,0.5984782276351372,0.6023566076441116,0.5800739786798116,1.3686710522683447,-0.11808869089651963,0.34343653712767264,Subj_1260,HCPya,30.0
0.135,0.5328918909356144,0.5328918909356144,0.5333259208480023,0.5922977580286821,1.4551667521303455,-0.08607985368586357,0.3240331996189999,Subj_1261,HCPya,28.0
0.135,0.5429793043746631,0.5429793043746631,0.5352965238928964,0.6116768232879565,1.475014550720717,-0.054539343615166214,0.3118285183401148,Subj_1262,HCPya,27.0
0.135,0.5335858242594933,0.5335858242594933,0.5300832335979571,0.6086772153253863,1.4839619316095638,-0.07762115223575672,0.3138990986254076,Subj_1263,HCPya,34.0
0.135,0.5397239591988324,0.5397239591988324,0.5391155671554677,0.5778270988885593,1.405492319251385,-0.09552856944366017,0.37667462922213835,Subj_1264,HCPya,24.0
0.135,0.5833581679634805,0.5833581679634805,0.5864584468605478,0.6373083863300013,1.4151634610123562,-0.1249144829958605,0.3419909455839092,Subj_1265,HCPya,27.0
0.135,0.5216854866518938,0.5216854866518938,0.5250822053172772,0.5763905492931052,1.5576493516359258,-0.08451413657288576,0.2865298934554228,Subj_1266,HCPya,29.0
0.135,0.5555225676266562,0.5555225676266562,0.560874734879886,0.6079799212501109,1.342497502245243,-0.1651315463810753,0.320403508041281,Subj_1267,HCPya,26.0
0.135,0.5771226475659244,0.5771226475659244,0.5778149648789239,0.6250712931839187,1.4687420848165904,-0.17511210171893288,0.29066765314489856,Subj_1268,HCPya,27.0
0.135,0.5230607779082154,0.5230607779082154,0.5512196760458635,0.600604796266444,1.377822301691143,-0.1421594184232493,0.32700439693582867,Subj_1269,HCPya,29.0
0.135,0.5791804171462922,0.5791804171462922,0.5743096696383356,0.6234414257573387,1.380398862170044,-0.13023003751502327,0.3310460592442959,Subj_1270,HCPya,23.0
0.135,0.5397777285511254,0.5397777285511254,0.5369235100314882,0.604475994165426,1.4089193471245942,-0.09930016646664952,0.3701858043781936,Subj_1271,HCPya,25.0
0.135,0.5692881767017604,0.5692881767017604,0.5684998762086122,0.60951700257655,1.348488730417836,-0.10147113218547121,0.2888203888491706,Subj_1272,HCPya,26.0
0.135,0.5725923352434706,0.5725923352434706,0.5729620224197112,0.5981633001544389,1.3571627653950247,-0.08508536388182986,0.35328631884372874,Subj_1273,HCPya,24.0
0.135,0.5920689791436344,0.5920689791436344,0.5924537868620637,0.5897406794044264,1.2917239310172515,-0.11541600144448327,0.2971416098035168,Subj_1274,HCPya,25.0
0.135,0.5542526165783388,0.5542526165783388,0.5545715226270451,0.5947348129591145,1.3078154651942078,-0.06381407423531993,0.34665565103720203,Subj_1275,HCPya,28.0
0.135,0.5412581516979508,0.5412581516979508,0.5428026082261512,0.6108243377349405,1.4385455797419955,-0.11285507119424698,0.333368983204359,Subj_1276,HCPya,34.0
0.135,0.5936417961799408,0.5936417961799408,0.5940279041576929,0.5608534454865702,1.4444889551475044,-0.10826391118988876,0.2659315878008973,Subj_1277,HCPya,22.0
0.135,0.5624595626141418,0.5624595626141418,0.559454869900812,0.6149526209871304,1.359624641083736,-0.10214403876396128,0.3046351568959375,Subj_1278,HCPya,26.0
0.135,0.5505581916851854,0.5505581916851854,0.5558562187927172,0.6488853827453787,1.466594943399738,-0.17973155648347727,0.35885163483938237,Subj_1279,HCPya,29.0
0.135,0.574576801881258,0.574576801881258,0.5754332526824858,0.6063149456454513,1.3529453752754939,-0.18876085032960077,0.2995726354014225,Subj_1280,HCPya,30.0
0.135,0.5173102280680896,0.5173102280680896,0.5220171246405106,0.5587350785414061,1.681002075070388,-0.12577530702447004,0.2696329623159411,Subj_1281,HCPya,32.0
0.135,0.551532903856443,0.551532903856443,0.5576335501551303,0.5927302920164895,1.4145709975019471,-0.04550564267671331,0.3328608827821191,Subj_1282,HCPya,35.0
0.135,0.5475430676033359,0.5475430676033359,0.5652850517361219,0.6215149954612168,1.3630929083064567,-0.1556335489887296,0.3214217658511203,Subj_1283,HCPya,27.0
0.135,0.5421619896214793,0.5421619896214793,0.5569656570399929,0.6172302488901502,1.4822582924460344,-0.11668329021746571,0.2583609974886673,Subj_1284,HCPya,32.0
0.135,0.5444246430264637,0.5444246430264637,0.5452730823136888,0.600645883625699,1.5004158353012451,-0.07963503784263437,0.3227922359067762,Subj_1285,HCPya,29.0
0.135,0.5559617100926895,0.5559617100926895,0.5584705687530614,0.6087138671710693,1.3899147346936265,-0.11273130578017942,0.3165940175471284,Subj_1286,HCPya,26.0
0.135,0.5484230792753693,0.5484230792753693,0.5423707809416239,0.6102621689976496,1.400001613485013,-0.14647304318061116,0.32123145834739747,Subj_1287,HCPya,24.0
0.135,0.561933205242291,0.561933205242291,0.5624904827135078,0.6172801521899257,1.3250744835870112,-0.1003859174388082,0.32921282094053717,Subj_1288,HCPya,27.0
0.135,0.5248735936988563,0.5248735936988563,0.5224413661490479,0.6081806578407623,1.446297106860514,-0.019801943869178662,0.36139024709606427,Subj_1289,HCPya,33.0
0.135,0.5643053837047176,0.5643053837047176,0.5683355451311072,0.5929584190087083,1.3199474419481037,-0.05346052278531588,0.33352119750874765,Subj_1290,HCPya,31.0
0.135,0.5512218074600493,0.5512218074600493,0.5580151581684195,0.647633612660983,1.3321672034065444,-0.09944848746059942,0.3426983382711496,Subj_1291,HCPya,29.0
0.135,0.5567310255884792,0.5567310255884792,0.5560628778542441,0.6442140449387995,1.2739095350873584,-0.1441578433550772,0.34487649679455673,Subj_1292,HCPya,26.0
0.135,0.5186144305787211,0.5186144305787211,0.5180238099270484,0.6094887800956753,1.472370984192781,-0.06678183544973593,0.3329054539350955,Subj_1293,HCPya,26.0
0.135,0.5591891536769346,0.5591891536769346,0.5602863156514569,0.6153442721340923,1.4506558187688736,-0.10826823726448442,0.28245553249502403,Subj_1294,HCPya,33.0
0.135,0.5637605221780845,0.5637605221780845,0.5666031173850493,0.6242754758139597,1.3727580429318824,-0.05909618153926732,0.33890324333371163,Subj_1295,HCPya,26.0
0.135,0.5374789759750485,0.5374789759750485,0.5377138538881687,0.6047044836916553,1.4707806538206905,-0.05006866003449817,0.34320941225322726,Subj_1296,HCPya,28.0
0.135,0.5245592166922401,0.5245592166922401,0.5244495092568128,0.6048992858838226,1.452633272513494,-0.1139066997007766,0.316613949486934,Subj_1297,HCPya,30.0
0.135,0.5635779657847316,0.5635779657847316,0.5641389029691083,0.5927438450044072,1.33926709720842,-0.14156172350725393,0.3133251005396442,Subj_1298,HCPya,24.0
0.135,0.5500612974060646,0.5500612974060646,0.5549661488697339,0.602341346494081,1.4445930012313875,-0.08539915045686497,0.29176300496972696,Subj_1299,HCPya,32.0
0.135,0.5428581037061453,0.5428581037061453,0.5439496633702308,0.615104731761625,1.3606642726439344,-0.15301256270256702,0.36316765340715285,Subj_1300,HCPya,28.0
0.135,0.5491058097008165,0.5491058097008165,0.5611114398485272,0.6020364045344486,1.3159041480873181,-0.10016062083146993,0.32161869492483786,Subj_1301,HCPya,28.0
0.135,0.5641812037750649,0.5641812037750649,0.562585596182486,0.6559970662950716,1.3267719133293434,-0.1552357928627638,0.3463805244794294,Subj_1302,HCPya,24.0
