"dataset","subj_id","nseq","ntrialseq","ntrialsubj","event","D","I","H"
"MPI",126,4,11,54,0,0.00189252901167483,0.736965594166206,1.5487949406954
"MPI",126,4,12,55,0,0.00151002705844209,0.678071905112638,1.49606591154385
"MPI",126,4,13,56,0,0.00122509453059963,0.628031222613042,1.44661666762821
"MPI",126,4,14,57,1,0.00100821570710418,0.584962500721156,1.40025823261021
"MPI",126,6,0,58,0,0.0780719051126377,2,1.92192809488736
"MPI",126,6,1,59,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",126,6,2,60,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",126,6,3,61,0,0.0148736716970261,1.22239242133645,1.75
"MPI",126,6,4,62,0,0.00892394016177786,1,1.65774272650489
"MPI",126,6,5,63,1,0.00581755005522628,0.84799690655495,1.57095059445467
"MPI",126,7,0,64,0,0.0780719051126377,2,1.92192809488736
"MPI",126,7,1,65,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",126,8,0,66,0,0.0780719051126377,2,1.92192809488736
"MPI",126,8,1,67,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",126,8,2,68,0,0.0147718639657485,1,1.66449777920046
"MPI",126,8,3,69,1,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",126,9,0,70,0,0.0780719051126377,2,1.92192809488736
"MPI",126,9,1,71,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",126,9,2,72,0,0.0633218643778377,2.58496250072116,1.95021206491475
"MPI",126,9,3,73,1,0.0267158598280377,1.8073549220576,1.90563906222957
"MPI",126,10,0,74,0,0.0780719051126377,2,1.92192809488736
"MPI",126,10,1,75,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",126,10,2,76,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",126,10,3,77,0,0.0148736716970261,1.22239242133645,1.75
"MPI",126,10,4,78,0,0.00892394016177786,1,1.65774272650489
"MPI",126,10,5,79,0,0.0479969065549501,3.16992500144231,1.76096404744368
"MPI",126,10,6,80,1,0.00596978852304346,1,1.68581570915303
"MPI",126,11,0,81,0,0.0780719051126377,2,1.92192809488736
"MPI",126,11,1,82,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",126,11,2,83,0,0.0147718639657485,1,1.66449777920046
"MPI",126,11,3,84,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",126,11,4,85,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",126,11,5,86,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",126,11,6,87,1,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",126,13,0,88,0,0.0780719051126377,2,1.92192809488736
"MPI",126,13,1,89,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",126,13,2,90,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",126,13,3,91,0,0.0573549220576041,2.8073549220576,1.90563906222957
"MPI",126,13,4,92,0,0.0145361093482848,1.41503749927884,1.83659166810898
"MPI",126,13,5,93,0,0.0479969065549502,3.16992500144231,1.92192809488736
"MPI",126,13,6,94,0,0.00882742847159331,1.32192809488736,1.85855521187031
"MPI",126,13,7,95,1,0.00598632083303802,1.13750352374993,1.79248125036058
"MPI",126,14,0,96,0,0.0780719051126377,2,1.92192809488736
"MPI",126,14,1,97,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",126,14,2,98,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",126,14,3,99,0,0.0148736716970261,1.22239242133645,1.75
"MPI",126,14,4,100,1,0.00892394016177787,1,1.65774272650489
"MPI",126,15,0,101,0,0.0780719051126377,2,1.92192809488736
"MPI",126,15,1,102,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",126,15,2,103,1,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",127,0,0,1,0,0.0780719051126377,2,1.92192809488736
"MPI",127,0,1,2,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",127,0,2,3,0,0.0147718639657485,1,1.66449777920046
"MPI",127,0,3,4,0,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",127,0,4,5,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",127,0,5,6,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",127,0,6,7,0,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",127,0,7,8,0,0.00191286899787533,0.459431618637297,1.20751874963942
"MPI",127,0,8,9,0,0.00144823907625648,0.415037499278844,1.14511041438158
"MPI",127,0,9,10,0,0.00112327902986537,0.37851162325373,1.08923007884258
"MPI",127,0,10,11,0,0.000889032116172857,0.347923303420307,1.03892059503159
"MPI",127,0,11,12,1,0.000715834762216514,0.321928094887362,0.993392729010363
"MPI",127,1,0,13,0,0.0780719051126377,2,1.92192809488736
"MPI",127,1,1,14,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",127,1,2,15,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",127,1,3,16,1,0.0148736716970261,1.22239242133645,1.75
"MPI",127,2,0,17,0,0.0780719051126377,2,1.92192809488736
"MPI",127,2,1,18,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",127,2,2,19,1,0.0147718639657485,1,1.66449777920046
"MPI",127,3,0,20,0,0.0780719051126377,2,1.92192809488736
"MPI",127,3,1,21,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",127,3,2,22,1,0.0147718639657485,1,1.66449777920046
"MPI",127,5,0,23,0,0.0780719051126377,2,1.92192809488736
"MPI",127,5,1,24,1,0.0702989274995393,2.32192809488736,1.91829583405449
"MPI",127,6,0,25,0,0.0780719051126377,2,1.92192809488736
"MPI",127,6,1,26,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",127,7,0,27,0,0.0780719051126377,2,1.92192809488736
"MPI",127,7,1,28,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",127,8,0,29,0,0.0780719051126377,2,1.92192809488736
"MPI",127,8,1,30,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",127,8,2,31,0,0.0147718639657485,1,1.66449777920046
"MPI",127,8,3,32,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",127,8,4,33,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",127,8,5,34,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",127,8,6,35,0,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",127,8,7,36,1,0.00191286899787533,0.459431618637297,1.20751874963942
"MPI",127,9,0,37,0,0.0780719051126377,2,1.92192809488736
"MPI",127,9,1,38,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",127,9,2,39,0,0.0633218643778377,2.58496250072116,1.95021206491475
"MPI",127,9,3,40,0,0.0267158598280377,1.8073549220576,1.90563906222957
"MPI",127,9,4,41,0,0.0145361093482848,1.41503749927884,1.83659166810898
"MPI",127,9,5,42,0,0.0479969065549502,3.16992500144231,1.92192809488736
"MPI",127,9,6,43,1,0.0088274284715933,1.32192809488736,1.85855521187031
"MPI",127,10,0,44,0,0.0780719051126377,2,1.92192809488736
"MPI",127,10,1,45,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",127,10,2,46,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",127,10,3,47,0,0.0148736716970261,1.22239242133645,1.75
"MPI",127,10,4,48,0,0.00892394016177786,1,1.65774272650489
"MPI",127,10,5,49,1,0.0479969065549501,3.16992500144231,1.76096404744368
"MPI",127,11,0,50,0,0.0780719051126377,2,1.92192809488736
"MPI",127,11,1,51,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",127,12,0,52,0,0.0780719051126377,2,1.92192809488736
"MPI",127,12,1,53,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",127,12,2,54,1,0.0147718639657485,1,1.66449777920046
"MPI",127,13,0,55,0,0.0780719051126377,2,1.92192809488736
"MPI",127,13,1,56,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",127,13,2,57,1,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",127,15,0,58,0,0.0780719051126377,2,1.92192809488736
"MPI",128,0,0,1,0,0.0780719051126377,2,1.92192809488736
"MPI",128,0,1,2,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",128,0,2,3,1,0.0147718639657485,1,1.66449777920046
"MPI",128,1,0,4,0,0.0780719051126377,2,1.92192809488736
"MPI",128,1,1,5,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",128,1,2,6,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",128,1,3,7,0,0.0148736716970261,1.22239242133645,1.75
"MPI",128,1,4,8,0,0.00892394016177786,1,1.65774272650489
"MPI",128,1,5,9,1,0.0479969065549501,3.16992500144231,1.76096404744368
"MPI",128,3,0,10,0,0.0780719051126377,2,1.92192809488736
"MPI",128,3,1,11,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",128,3,2,12,0,0.0147718639657485,1,1.66449777920046
"MPI",128,3,3,13,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",128,3,4,14,1,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",128,4,0,15,0,0.0780719051126377,2,1.92192809488736
"MPI",128,4,1,16,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",128,4,2,17,1,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",128,5,0,18,0,0.0780719051126377,2,1.92192809488736
"MPI",128,5,1,19,1,0.0702989274995393,2.32192809488736,1.91829583405449
"MPI",128,6,0,20,0,0.0780719051126377,2,1.92192809488736
"MPI",128,6,1,21,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",128,8,0,22,0,0.0780719051126377,2,1.92192809488736
"MPI",128,8,1,23,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",128,10,0,24,0,0.0780719051126377,2,1.92192809488736
"MPI",128,10,1,25,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",128,10,2,26,1,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",128,11,0,27,0,0.0780719051126377,2,1.92192809488736
"MPI",128,11,1,28,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",128,11,2,29,1,0.0147718639657485,1,1.66449777920046
"MPI",129,0,0,1,0,0.0780719051126377,2,1.92192809488736
"MPI",129,0,1,2,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",129,0,2,3,0,0.0147718639657485,1,1.66449777920046
"MPI",129,0,3,4,0,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",129,0,4,5,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",129,0,5,6,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",129,0,6,7,0,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",129,0,7,8,0,0.00191286899787533,0.459431618637297,1.20751874963942
"MPI",129,0,8,9,0,0.00144823907625648,0.415037499278844,1.14511041438158
"MPI",129,0,9,10,0,0.00112327902986537,0.37851162325373,1.08923007884258
"MPI",129,0,10,11,0,0.000889032116172857,0.347923303420307,1.03892059503159
"MPI",129,0,11,12,0,0.000715834762216514,0.321928094887362,0.993392729010363
"MPI",129,0,12,13,0,0.000584973739729192,0.299560281858908,0.951994081908783
"MPI",129,0,13,14,0,0.000484234433789274,0.280107919192735,0.914182838435214
"MPI",129,0,14,15,1,0.000405407486289974,0.263034405833794,0.879506460812006
"MPI",129,1,0,16,0,0.0780719051126377,2,1.92192809488736
"MPI",129,1,1,17,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",129,1,2,18,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",129,1,3,19,0,0.0148736716970261,1.22239242133645,1.75
"MPI",129,1,4,20,0,0.00892394016177786,1,1.65774272650489
"MPI",129,1,5,21,0,0.0479969065549501,3.16992500144231,1.76096404744368
"MPI",129,1,6,22,0,0.00596978852304345,1,1.68581570915303
"MPI",129,1,7,23,0,0.0411357845828078,3.4594316186373,1.79248125036058
"MPI",129,1,8,24,0,0.00427254791507444,1,1.72724860626392
"MPI",129,1,9,25,0,0.00316769776485714,0.893084796083488,1.66449777920046
"MPI",129,1,10,26,0,0.0174568265933169,2.8073549220576,1.72323142879762
"MPI",129,1,11,27,1,0.0165710644937353,2.90689059560852,1.78063906222957
"MPI",129,2,1,28,0,0.0780719051126377,2,1.92192809488736
"MPI",129,2,2,29,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",129,2,3,30,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",129,2,4,31,0,0.0148736716970261,1.22239242133645,1.75
"MPI",129,2,5,32,0,0.00892394016177786,1,1.65774272650489
"MPI",129,2,6,33,1,0.00581755005522627,0.84799690655495,1.57095059445467
"MPI",129,4,0,34,0,0.0780719051126377,2,1.92192809488736
"MPI",129,4,1,35,1,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",129,6,0,36,0,0.0780719051126377,2,1.92192809488736
"MPI",129,6,1,37,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",129,6,2,38,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",129,6,3,39,1,0.0148736716970261,1.22239242133645,1.75
"MPI",129,8,0,40,0,0.0780719051126377,2,1.92192809488736
"MPI",129,8,1,41,1,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",129,9,1,42,0,0.0780719051126377,2,1.92192809488736
"MPI",129,9,2,43,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",129,9,3,44,0,0.0633218643778377,2.58496250072116,1.95021206491475
"MPI",129,9,4,45,1,0.0267158598280377,1.8073549220576,1.90563906222957
"MPI",129,13,0,46,0,0.0780719051126377,2,1.92192809488736
"MPI",129,13,1,47,0,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",129,13,2,48,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",129,13,3,49,0,0.0573549220576041,2.8073549220576,1.90563906222957
"MPI",129,13,4,50,0,0.0145361093482848,1.41503749927884,1.83659166810898
"MPI",129,13,5,51,0,0.0479969065549502,3.16992500144231,1.92192809488736
"MPI",129,13,6,52,1,0.00882742847159331,1.32192809488736,1.85855521187031
"MPI",129,14,0,53,0,0.0780719051126377,2,1.92192809488736
"MPI",129,14,1,54,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",129,14,2,55,1,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",130,0,0,1,0,0.0780719051126377,2,1.92192809488736
"MPI",130,0,1,2,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",130,0,2,3,0,0.0147718639657485,1,1.66449777920046
"MPI",130,0,3,4,0,0.00855998136220558,0.807354922057604,1.5487949406954
"MPI",130,0,4,5,0,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",130,0,5,6,0,0.00367160149046366,0.584962500721156,1.35677964944704
"MPI",130,0,6,7,0,0.00260198748089857,0.514573172829758,1.27761343681912
"MPI",130,0,7,8,0,0.00191286899787533,0.459431618637297,1.20751874963942
"MPI",130,0,8,9,0,0.00144823907625648,0.415037499278844,1.14511041438158
"MPI",130,0,9,10,0,0.00112327902986537,0.37851162325373,1.08923007884258
"MPI",130,0,10,11,0,0.000889032116172857,0.347923303420307,1.03892059503159
"MPI",130,0,11,12,0,0.000715834762216514,0.321928094887362,0.993392729010363
"MPI",130,0,12,13,0,0.000584973739729192,0.299560281858908,0.951994081908783
"MPI",130,0,13,14,0,0.000484234433789274,0.280107919192735,0.914182838435214
"MPI",130,0,14,15,0,0.000405407486289974,0.263034405833794,0.879506460812006
"MPI",130,1,0,16,0,0.0780719051126377,2,1.92192809488736
"MPI",130,1,1,17,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",130,1,2,18,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",130,1,3,19,0,0.0148736716970261,1.22239242133645,1.75
"MPI",130,1,4,20,0,0.00892394016177786,1,1.65774272650489
"MPI",130,1,5,21,0,0.0479969065549501,3.16992500144231,1.76096404744368
"MPI",130,1,6,22,0,0.00596978852304345,1,1.68581570915303
"MPI",130,1,7,23,0,0.0411357845828078,3.4594316186373,1.79248125036058
"MPI",130,1,8,24,1,0.00427254791507444,1,1.72724860626392
"MPI",130,2,0,25,0,0.0780719051126377,2,1.92192809488736
"MPI",130,2,1,26,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",130,2,2,27,0,0.0147718639657485,1,1.66449777920046
"MPI",130,2,3,28,1,0.0573549220576041,2.8073549220576,1.75
"MPI",130,3,0,29,0,0.0780719051126377,2,1.92192809488736
"MPI",130,3,1,30,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",130,3,2,31,0,0.0147718639657485,1,1.66449777920046
"MPI",130,3,3,32,0,0.00855998136220559,0.807354922057604,1.5487949406954
"MPI",130,3,4,33,1,0.00543126911355016,0.678071905112638,1.44661666762821
"MPI",130,5,0,34,0,0.0780719051126377,2,1.92192809488736
"MPI",130,5,1,35,0,0.0702989274995393,2.32192809488736,1.91829583405449
"MPI",130,5,2,36,0,0.0283057932583333,1.58496250072116,1.84237099317711
"MPI",130,5,3,37,1,0.0148736716970261,1.22239242133645,1.75
"MPI",130,7,0,38,0,0.0780719051126377,2,1.92192809488736
"MPI",130,7,1,39,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",130,7,2,40,0,0.0633218643778377,2.58496250072116,1.84237099317711
"MPI",130,7,3,41,1,0.0573549220576041,2.8073549220576,1.90563906222957
"MPI",130,8,0,42,0,0.0780719051126377,2,1.92192809488736
"MPI",130,8,1,43,0,0.0294468445267842,1.32192809488736,1.79248125036058
"MPI",130,8,2,44,1,0.0147718639657485,1,1.66449777920046
"MPI",130,9,0,45,0,0.0780719051126377,2,1.92192809488736
"MPI",130,9,1,46,1,0.0702989274995394,2.32192809488736,1.91829583405449
"MPI",130,10,0,47,0,0.0780719051126377,2,1.92192809488736
"MPI",130,10,1,48,1,0.0702989274995394,2.32192809488736,1.91829583405449
"Roris_nostd",131,1,1,1,0,0.078072,2,-1.9219
"Roris_nostd",131,1,2,2,0,0.029447,1.3219,-1.7925
"Roris_nostd",131,1,3,3,0,0.014772,1,-1.6645
"Roris_nostd",131,1,4,4,0,0.00856,0.80735,-1.5488
"Roris_nostd",131,1,5,5,0,0.0054313,0.67807,-1.4466
"Roris_nostd",131,1,6,6,0,0.0036716,0.58496,-1.3568
"Roris_nostd",131,1,7,7,0,0.002602,0.51457,-1.2776
"Roris_nostd",131,1,8,8,1,0.0019129,0.45943,-1.2075
"Roris_nostd",131,2,1,9,0,0.078072,2,-1.9219
"Roris_nostd",131,2,2,10,0,0.029447,1.3219,-1.7925
"Roris_nostd",131,2,3,11,0,0.063322,2.585,-1.8424
"Roris_nostd",131,2,4,12,0,0.014874,1.2224,-1.75
"Roris_nostd",131,2,5,13,0,0.0089239,1,-1.6577
"Roris_nostd",131,2,6,14,0,0.047997,3.1699,-1.761
"Roris_nostd",131,2,7,15,0,0.0059698,1,-1.6858
"Roris_nostd",131,2,8,16,0,0.041136,3.4594,-1.7925
"Roris_nostd",131,2,9,17,0,0.0042725,1,-1.7272
"Roris_nostd",131,2,10,18,0,0.0031677,0.89308,-1.6645
"Roris_nostd",131,2,11,19,0,0.017457,2.8074,-1.7232
"Roris_nostd",131,2,12,20,0,0.016571,2.9069,-1.7806
"Roris_nostd",131,2,13,21,0,0.0024975,1,-1.7322
"Roris_nostd",131,2,14,22,0,0.001984,0.91754,-1.685
"Roris_nostd",131,2,15,23,0,0.01436,3.1699,-1.7488
"Roris_nostd",131,3,1,24,0,0.078072,2,-1.9219
"Roris_nostd",131,3,2,25,0,0.029447,1.3219,-1.7925
"Roris_nostd",131,3,3,26,0,0.014772,1,-1.6645
"Roris_nostd",131,3,4,27,0,0.057355,2.8074,-1.75
"Roris_nostd",131,3,5,28,0,0.0089239,1,-1.6577
"Roris_nostd",131,3,6,29,0,0.0058176,0.848,-1.571
"Roris_nostd",131,3,7,30,0,0.0040189,0.73697,-1.4911
"Roris_nostd",131,3,8,31,0,0.0028992,0.65208,-1.4183
"Roris_nostd",131,3,9,32,0,0.038369,3.585,-1.5466
"Roris_nostd",131,3,10,33,0,0.0023223,0.70044,-1.4838
"Roris_nostd",131,3,11,34,0,0.0017997,0.63743,-1.4256
"Roris_nostd",131,3,12,35,0,0.0014243,0.58496,-1.3716
"Roris_nostd",131,3,13,36,0,0.030184,4,-1.4961
"Roris_nostd",131,3,14,37,1,0.0012251,0.62803,-1.4466
"Roris_nostd",131,4,2,38,0,0.078072,2,-1.9219
"Roris_nostd",131,4,3,39,0,0.029447,1.3219,-1.7925
"Roris_nostd",131,4,4,40,0,0.014772,1,-1.6645
"Roris_nostd",131,4,5,41,1,0.00856,0.80735,-1.5488
"Roris_nostd",131,5,1,42,0,0.078072,2,-1.9219
"Roris_nostd",131,5,2,43,0,0.070299,2.3219,-1.9183
"Roris_nostd",131,5,3,44,0,0.028306,1.585,-1.8424
"Roris_nostd",131,5,4,45,1,0.014874,1.2224,-1.75
"Roris_nostd",131,6,1,46,0,0.078072,2,-1.9219
"Roris_nostd",131,6,2,47,0,0.029447,1.3219,-1.7925
"Roris_nostd",131,6,3,48,0,0.014772,1,-1.6645
"Roris_nostd",131,6,4,49,0,0.00856,0.80735,-1.5488
"Roris_nostd",131,6,5,50,1,0.0054313,0.67807,-1.4466
"Roris_nostd",132,1,1,1,0,0.078072,2,-1.9219
"Roris_nostd",132,1,2,2,0,0.029447,1.3219,-1.7925
"Roris_nostd",132,1,3,3,0,0.014772,1,-1.6645
"Roris_nostd",132,1,4,4,0,0.00856,0.80735,-1.5488
"Roris_nostd",132,1,5,5,0,0.0054313,0.67807,-1.4466
"Roris_nostd",132,1,6,6,1,0.0036716,0.58496,-1.3568
"Roris_nostd",132,2,1,7,0,0.078072,2,-1.9219
"Roris_nostd",132,2,2,8,0,0.070299,2.3219,-1.9183
"Roris_nostd",132,2,3,9,0,0.028306,1.585,-1.8424
"Roris_nostd",132,2,4,10,0,0.014874,1.2224,-1.75
"Roris_nostd",132,2,5,11,0,0.0089239,1,-1.6577
"Roris_nostd",132,2,6,12,0,0.0058176,0.848,-1.571
"Roris_nostd",132,2,7,13,1,0.044315,3.3219,-1.6858
"Roris_nostd",132,3,1,14,0,0.078072,2,-1.9219
"Roris_nostd",132,3,2,15,0,0.070299,2.3219,-1.9183
"Roris_nostd",132,3,3,16,0,0.028306,1.585,-1.8424
"Roris_nostd",132,3,4,17,0,0.014874,1.2224,-1.75
"Roris_nostd",132,3,5,18,0,0.052297,3,-1.8366
"Roris_nostd",132,3,6,19,0,0.008961,1.1699,-1.761
"Roris_nostd",132,3,7,20,0,0.0059698,1,-1.6858
"Roris_nostd",132,3,8,21,0,0.02071,2.4594,-1.7296
"Roris_nostd",132,3,9,22,0,0.038369,3.585,-1.8339
"Roris_nostd",132,3,10,23,0,0.004281,1.1155,-1.7783
"Roris_nostd",132,3,11,24,0,0.0032084,1,-1.7232
"Roris_nostd",132,3,12,25,1,0.016571,2.9069,-1.7806
"Roris_nostd",132,4,1,26,0,0.078072,2,-1.9219
"Roris_nostd",132,4,2,27,0,0.029447,1.3219,-1.7925
"Roris_nostd",132,4,3,28,0,0.063322,2.585,-1.8424
"Roris_nostd",132,4,4,29,0,0.014874,1.2224,-1.75
