run_id,reg_type,reg_value,l1,beta,alpha,temp,travel,eps,peak_fraction,pruning_fraction,correlation,age_cap,peak_age,decay_rate,modularity,efficiency,rich_club,z_mod,z_eff,z_rc,baseline_stay,reward_modulation,timescale_balance,fitted_alpha_hl,fitted_beta_hl,beta0,beta1,std_X,mean_accuracy,fraction_solved,n_tasks_solved,n_tasks_total,mean_speed,switch_rate,entropy,dist_synaptic,dist_network,dist_cognitive,norm_dist_synaptic,norm_dist_network,norm_dist_cognitive,grand_distance,human_syn_peak,human_syn_decay,human_syn_corr,human_net_modularity,human_net_efficiency,human_net_rich_club,human_cog_baseline_stay,human_cog_reward_mod,human_cog_timescale_bal,path,probe_acc_poli_go,probe_solved_at_poli_go,probe_acc_poli_rtgo,probe_solved_at_poli_rtgo,probe_acc_poli_dlygo,probe_solved_at_poli_dlygo,probe_acc_poli_antigo,probe_solved_at_poli_antigo,probe_acc_poli_ctxgo,probe_solved_at_poli_ctxgo,probe_acc_poli_dlyantigo,probe_solved_at_poli_dlyantigo,probe_acc_poli_dlyctxgo,probe_solved_at_poli_dlyctxgo,probe_acc_poli_antictxgo,probe_solved_at_poli_antictxgo,probe_acc_poli_dlyantictxgo,probe_solved_at_poli_dlyantictxgo,probe_acc_poli_rtantictxgo,probe_solved_at_poli_rtantictxgo,probe_acc_poli_dm1,probe_solved_at_poli_dm1,probe_acc_poli_dm2,probe_solved_at_poli_dm2,probe_acc_poli_dlydm1,probe_solved_at_poli_dlydm1,probe_acc_poli_multidm,probe_solved_at_poli_multidm,probe_acc_poli_antidm1,probe_solved_at_poli_antidm1,probe_acc_poli_antidlydm1,probe_solved_at_poli_antidlydm1,probe_acc_poli_dlyms,probe_solved_at_poli_dlyms,probe_acc_poli_dlynms,probe_solved_at_poli_dlynms,probe_acc_poli_catdlyms,probe_solved_at_poli_catdlyms,probe_acc_poli_catdlynms,probe_solved_at_poli_catdlynms,probe_acc_poli_ctxdm1,probe_solved_at_poli_ctxdm1,probe_acc_poli_ctxdm2,probe_solved_at_poli_ctxdm2,probe_acc_poli_ctxdlydm1,probe_solved_at_poli_ctxdlydm1,probe_acc_poli_ctxdlydm2,probe_solved_at_poli_ctxdlydm2,probe_acc_poli_antictxdm1,probe_solved_at_poli_antictxdm1,probe_acc_poli_antictxdm2,probe_solved_at_poli_antictxdm2,probe_acc_poli_antictxdlydm1,probe_solved_at_poli_antictxdlydm1,probe_acc_poli_antictxdlydm2,probe_solved_at_poli_antictxdlydm2,probe_acc_poli_antidlyms,probe_solved_at_poli_antidlyms,probe_acc_poli_antidlynms,probe_solved_at_poli_antidlynms,probe_acc_poli_antictxdlyms,probe_solved_at_poli_antictxdlyms,probe_acc_poli_antictxcatdlyms,probe_solved_at_poli_antictxcatdlyms,probe_mean_acc,probe_mean_acc_training,probe_mean_acc_heldout,probe_frac_solved,probe_frac_solved_training,probe_frac_solved_heldout,cohort
run_2678_dist-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.005,Distance,0.0005,,0.01,0.03,0.005,50,0.0,0.162072956830622,0.300117918792182,0.973162913496995,24,3.88975096393492,0.0358128154695258,0.3328434648786864,0.5843602693602636,1.2,-9.557332602094473,5.0677722542431365,-0.4633964787819914,0.902443535609135,0.6811168843953646,0.0066225165562913,1.0,150.0,-2.2246747914928053,-20.515784045854414,0.1466257630282404,0.933,0.9,18.0,20.0,573.5,100.9,2.903,0.133633849701632,10.827726371888144,0.4511391655044085,0.0936757756798419,0.4842246717049987,0.6079374841289831,0.7828388520290184,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2678_dist-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.005,1.0,100,1.0,100,1.0,100,1.0,300,1.0,100,1.0,400,1.0,100,1.0,200,1.0,300,1.0,200,1.0,100,1.0,200,0.42,,1.0,100,1.0,200,0.66,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200.0,0.68,,0.5,,1.0,200,0.5,,0.52,,0.56,,1.0,400,1.0,200,1.0,200,1.0,100,0.9012499999999999,0.954,0.8133333333333334,0.78125,0.9,0.5833333333333334,H-100
run_2679_dist-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.005_eps-0.01,Distance,0.0005,,0.01,0.03,0.005,50,-0.01,0.174746927561805,0.482678884925947,0.961484705616107,27,4.71816704416875,0.0345242363732118,0.3820794271373344,0.5868855218855183,1.2,-7.406117880766977,5.254270251823408,-0.4633964787819914,0.9670545120083904,0.3290690699268042,0.0909090909090909,1.0,10.0,-3.379400549590736,-13.101820394251188,0.2043657759075988,0.918,0.9,18.0,20.0,781.1,45.16,2.7019,0.187833591229138,9.09245149778432,0.2361423870209887,0.1316691646346021,0.4066217773048946,0.3182162393310312,0.5328598443006842,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2679_dist-0.0005_beta0.01_alpha0.03_trav50_blk1_temp0.005_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,0.86,200,0.44,,1.0,100,1.0,200,0.48,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.76,2400.0,0.58,,0.48,,1.0,200,0.84,,0.48,,0.56,,1.0,100,1.0,100,1.0,100,1.0,100,0.89,0.9390000000000001,0.8083333333333335,0.78125,0.9,0.5833333333333334,H-100
run_2680_dist-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.003,Distance,0.0005,,0.01,0.1,0.003,50,0.0,0.103643762392232,0.427917241344355,0.959914739678275,39,4.04210673329705,0.0336773321667822,0.3600149643776403,0.5695959595959601,1.196078431372549,-8.370157069388688,3.977380628391884,-0.4681559197405366,0.915655184739118,0.9990164232350356,0.0028490028490028,1.0,350.0,-2.384726517799586,-64.07464100803057,0.1454010953588621,0.9329,0.9,18.0,20.0,597.7,99.01,2.8487,0.103345515157471,9.278914591401978,0.7322750928952403,0.0724440051455819,0.4149605575059281,0.9867852576428536,1.0729331493007557,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2680_dist-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.003,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,0.76,,1.0,100,1.0,200,0.54,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,0.98,800.0,0.5,,0.6,,1.0,100,0.78,2400.0,0.46,,0.4,,1.0,400,1.0,300,1.0,100,1.0,100,0.9068750000000001,0.9650000000000001,0.81,0.8125,0.9,0.6666666666666666,H-100
run_2682_dist-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.005,Distance,0.0005,,0.01,0.1,0.005,50,0.0,0.201830195108621,0.359906091914348,0.971478445412772,21,4.23843409728103,0.0392407606252633,0.3469276926511238,0.5842929292929303,1.142857142857143,-8.94196536374472,5.062798974308164,-0.5327483327493641,0.8568468826284747,0.9999435646037954,0.0028490028490028,1.0,350.0,-1.7893444276588275,-75.93171359164695,0.1527587651085606,0.9534,0.9,18.0,20.0,1238.9,135.02,2.9449,0.161480699999179,10.289533459137653,0.7268728606768761,0.113196094129751,0.4601562498092282,0.9795054209214268,1.0881121263818292,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2682_dist-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.005,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,200,1.0,100,0.98,100,0.72,,1.0,100,1.0,100,0.48,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,500.0,0.72,,0.4,,1.0,100,0.42,,0.66,,0.66,,1.0,200,1.0,1500,1.0,100,1.0,100,0.9075,0.959,0.8216666666666667,0.78125,0.9,0.5833333333333334,H-100
run_2683_dist-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.005_eps-0.01,Distance,0.0005,,0.01,0.1,0.005,50,-0.01,0.0953229169719395,0.534177332774405,0.963480954698149,42,4.00356251282146,0.0359708746575846,0.3364090697055234,0.5777272727272735,1.5,-9.401544409032784,4.5779041805998615,-0.0992992454532838,0.9506410663455722,0.997684481424614,0.0006662225183211,1.0,1500.0,-2.9580177877661264,-64.39671050009427,0.1401706053603005,0.9167,0.9,18.0,20.0,605.5,75.86,2.7423,0.190697661623577,10.45734690549744,0.7377667720246165,0.1336768446976981,0.4676610027167476,0.9941856295210608,1.1067887685627074,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2683_dist-0.0005_beta0.01_alpha0.1_trav50_blk1_temp0.005_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,400,1.0,100,1.0,100,0.86,200,0.48,,1.0,100,1.0,200,0.66,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.88,700.0,0.52,,0.48,,1.0,200,0.88,1900.0,0.54,,0.48,,1.0,200,1.0,200,1.0,100,1.0,100,0.8993749999999999,0.95,0.815,0.8125,0.9,0.6666666666666666,H-100
run_2684_dist-0.0005_beta0.01_alpha0.2_trav50_blk1_temp0.003,Distance,0.0005,,0.01,0.2,0.003,50,0.0,0.149206694057624,0.321048832355969,0.985314894114214,24,3.58096065738298,0.0529489335746951,0.3536283558404229,0.6062794612794579,1.1,-8.649200388019162,6.686574873238665,-0.5847622232248939,0.8870654037979009,0.9999595784641168,0.0140845070422535,1.0,70.0,-2.06110985907842,-78.56401669527507,0.155202058245967,0.9359,0.9,18.0,20.0,503.9,118.47,2.8856,0.11232530713555,10.948100188856897,0.7255418085058248,0.078738734967916,0.4896078860568966,0.9777117471063668,1.0962827787132456,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2684_dist-0.0005_beta0.01_alpha0.2_trav50_blk1_temp0.003,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,0.6,,1.0,100,1.0,100,0.46,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.9,3200.0,0.56,,0.52,,1.0,100,0.66,,0.68,,0.42,,1.0,100,1.0,200,1.0,100,1.0,100,0.9,0.9530000000000001,0.8116666666666665,0.78125,0.9,0.5833333333333334,H-100
run_2945_dist-1e-05_beta0.0001_alpha0.01_trav500_blk1_temp0.003_eps-0.01,Distance,1e-05,,0.0001,0.01,0.003,500,-0.01,1.0,0.0,0.99489641397444,6,6.0,0.0,0.1642309345462488,0.6088888888888889,1.080536912751678,-16.92434120336759,6.879289470738367,-0.6083837439553916,0.9694014840423064,0.1672714250347697,0.0625,1.0,15.0,-3.455727344629889,-15.689135660607638,0.1201157590550833,0.932,0.9,18.0,20.0,803.9,36.45,2.8013,1.02057100232135,18.279170647765365,0.3030205135335794,0.7154084125561091,0.8174592801803829,0.4083385853478433,1.160512503936498,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2945_dist-1e-05_beta0.0001_alpha0.01_trav500_blk1_temp0.003_eps-0.01,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,300,1.0,200,1.0,100,1.0,200,1.0,200,1.0,100,1.0,100,0.64,,1.0,100,1.0,100,0.58,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,400.0,0.62,,0.54,,1.0,100,0.84,1100.0,0.54,,0.4,,1.0,100,1.0,100,1.0,100,1.0,100,0.9112499999999999,0.961,0.8283333333333335,0.8125,0.9,0.6666666666666666,C-reg
run_2953_dist-1e-05_beta0.0001_alpha0.1_trav500_blk1_temp0.003_eps-0.01,Distance,1e-05,,0.0001,0.1,0.003,500,-0.01,0.921815463917902,0.0014705309315871,0.987181977881902,3,2.76544639175371,0.0083094755448693,0.1731013449816717,0.6172390572390561,1.0926640926640927,-16.536775760599237,7.495976182736515,-0.5936655017747594,0.9432058040476402,0.9971731155013616,0.0001428367376089,1.0,7000.0,-2.809850366206025,-71.82120981079602,0.1208450702109378,0.9382,0.9,18.0,20.0,584.2,57.75,2.8782,0.947168254348452,18.1660961743709,0.7360922920800821,0.6639539392415594,0.8124024983706942,0.9919291658784803,1.4438684576212988,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2953_dist-1e-05_beta0.0001_alpha0.1_trav500_blk1_temp0.003_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,400,1.0,100,1.0,200,1.0,100,1.0,200,1.0,300,1.0,100,1.0,100,1.0,200,0.52,,1.0,100,1.0,200,0.66,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,500.0,0.6,,0.56,,1.0,200,0.5,,0.48,,0.42,,1.0,300,1.0,200,1.0,200,1.0,200,0.8981250000000001,0.959,0.7966666666666667,0.78125,0.9,0.5833333333333334,C-reg
run_2955_dist-1e-05_beta0.0001_alpha0.1_trav500_blk1_temp0.005_eps-0.01,Distance,1e-05,,0.0001,0.1,0.005,500,-0.01,1.0,0.0,0.996973555582876,3,3.0,0.0,0.1677197678616188,0.6101346801346794,1.0456349206349207,-16.77190730659809,6.971295149544499,-0.6507428065132973,0.8753813575549334,0.9999391390393731,0.0001428367376089,1.0,7000.0,-1.9494014151129408,-76.8074566755053,0.1520207228639117,0.9572,0.9,18.0,20.0,1496.0,80.01,2.9732,1.0205627288681,18.17468835945777,0.7293160411960513,0.7154026129615269,0.8127867478299088,0.9827977553753412,1.4622977207295746,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2955_dist-1e-05_beta0.0001_alpha0.1_trav500_blk1_temp0.005_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,0.82,2800.0,1.0,100,1.0,100,0.74,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,300.0,0.8,,0.58,,1.0,100,0.98,1400.0,0.74,,0.56,,1.0,100,1.0,100,1.0,100,1.0,100,0.944375,0.9780000000000001,0.8883333333333333,0.84375,0.95,0.6666666666666666,C-reg
run_2957_dist-1e-05_beta0.0001_alpha0.2_trav500_blk1_temp0.003_eps-0.01,Distance,1e-05,,0.0001,0.2,0.003,500,-0.01,1.0,0.0,0.990765591662495,3,3.0,0.0,0.1621694967625228,0.6260606060606047,1.0769230769230769,-17.014409419850416,8.14747585428301,-0.6127697027117177,0.9281875456210976,0.9995514916008666,0.0140845070422535,1.0,70.0,-2.559175888613856,-73.65003378561399,0.1395014129235397,0.9373,0.9,18.0,20.0,564.2,65.34,2.9122,1.02060001885471,18.87450601766787,0.7307565988510374,0.7154287528087929,0.8440831589287285,0.9847389944950612,1.4812243472248865,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2957_dist-1e-05_beta0.0001_alpha0.2_trav500_blk1_temp0.003_eps-0.01,1.0,100,1.0,100,1.0,200,1.0,200,1.0,100,1.0,300,1.0,200,1.0,200,1.0,300,1.0,100,1.0,100,0.88,4300,0.46,,1.0,200,1.0,100,0.48,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.9,2800.0,0.6,,0.44,,1.0,200,0.9,1600.0,0.62,,0.42,,1.0,200,1.0,200,1.0,200,1.0,200,0.8968750000000001,0.9410000000000001,0.8233333333333333,0.8125,0.9,0.6666666666666666,C-reg
run_2965_dist-1e-05_beta0.001_alpha0.03_trav500_blk1_temp0.003_eps-0.01,Distance,1e-05,,0.001,0.03,0.003,500,-0.01,1.0,0.0,0.994858198159987,6,6.0,0.0,0.1764344475043024,0.6146801346801329,1.1071428571428572,-16.391146044321733,7.306991545188622,-0.5760932414789722,0.961150497700386,0.9120887417468198,0.0002856326763781,1.0,3500.0,-3.208435736105482,-48.49379122076231,0.1144436496622221,0.925,0.9,18.0,20.0,679.2,48.0,2.8352,1.02057119414328,17.95532448914861,0.6630283609508516,0.7154085470210529,0.802976618312767,0.893471071641385,1.3981671554459385,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2965_dist-1e-05_beta0.001_alpha0.03_trav500_blk1_temp0.003_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.44,,1.0,100,1.0,200,0.48,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.96,400.0,0.46,,0.46,,1.0,100,0.84,2800.0,0.64,,0.5,,1.0,100,1.0,100,1.0,100,1.0,100,0.8993750000000001,0.9460000000000001,0.8216666666666667,0.8125,0.9,0.6666666666666666,C-reg
run_2969_dist-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.003_eps-0.01,Distance,1e-05,,0.001,0.1,0.003,500,-0.01,1.0,0.0,0.994456496884987,6,6.0,0.0,0.1734542527463676,0.6163131313131281,1.0696202531645569,-16.521356535629156,7.427593583623655,-0.6216328291315986,0.943204173822936,0.9974729339394384,0.0009990009990009,1.0,1000.0,-2.809819934157173,-73.6138241837256,0.1194289758413733,0.9447,0.9,18.0,20.0,437.7,58.66,2.8911,1.02057329703244,18.1248667745481,0.7360575992048726,0.7154100211219163,0.8105586862989723,0.9918824151175518,1.4671903788110812,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2969_dist-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.003_eps-0.01,1.0,200,1.0,100,1.0,100,1.0,100,1.0,200,1.0,200,1.0,100,1.0,100,1.0,200,1.0,100,1.0,300,1.0,300,0.74,,1.0,200,1.0,100,0.74,,1.0,200,1.0,600,1.0,1000,1.0,400,1.0,500,1.0,900.0,0.82,,0.46,,1.0,100,0.92,1100.0,0.46,,0.46,,1.0,100,1.0,100,1.0,100,1.0,100,0.9250000000000002,0.974,0.8433333333333333,0.8125,0.9,0.6666666666666666,C-reg
run_2973_dist-1e-05_beta0.001_alpha0.2_trav500_blk1_temp0.003_eps-0.01,Distance,1e-05,,0.001,0.2,0.003,500,-0.01,1.0,0.0,0.991261521516978,3,3.0,0.0,0.1756843615343906,0.6269360269360265,1.0774647887323945,-16.423918755704094,8.212128493444185,-0.6121122501416042,0.9225194496457576,0.9999385662214744,0.0099009900990099,1.0,100.0,-2.4770815176275525,-92.52895277334258,0.1316517752072031,0.9338,0.9,18.0,20.0,959.1,68.34,2.9215,1.02059565215372,18.372774507231615,0.7316618582691978,0.7154256918021444,0.8216453204037529,0.9859588866597,1.4693705724612829,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2973_dist-1e-05_beta0.001_alpha0.2_trav500_blk1_temp0.003_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,500,1.0,100,1.0,100,1.0,300,1.0,100,1.0,100,1.0,100,0.52,,1.0,100,1.0,100,0.64,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.92,800.0,0.64,,0.52,,1.0,100,1.0,1800.0,0.64,,0.48,,1.0,100,1.0,100,1.0,100,1.0,100,0.9175000000000001,0.958,0.85,0.8125,0.9,0.6666666666666666,C-reg
run_2977_dist-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.003_eps-0.01,Distance,1e-05,,0.003,0.01,0.003,500,-0.01,1.0,0.0,0.993238669377199,3,3.0,0.0,0.1686130025666473,0.6261952861952857,1.0440251572327044,-16.73288014923365,8.157422414154022,-0.6526965078501664,0.9483287685444016,0.1490554791642128,0.0001428367376089,1.0,7000.0,-2.9098000692930905,-9.78343732917461,0.1309148449362185,0.9436,0.9,18.0,20.0,634.0,45.57,2.8753,1.0205806385488,18.626830950618512,0.3475459210882506,0.7154151674395689,0.8330069298190919,0.4683392820693075,1.1937592261668222,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2977_dist-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.003_eps-0.01,1.0,100,1.0,100,1.0,200,1.0,800,1.0,100,1.0,200,1.0,100,1.0,300,1.0,200,1.0,200,1.0,100,1.0,200,0.72,,1.0,100,1.0,200,0.5,,1.0,100,1.0,100,1.0,200,1.0,200,1.0,100,1.0,1100.0,0.8,,0.6,,1.0,200,0.74,,0.68,,0.44,,1.0,1600,1.0,1500,1.0,300,1.0,400,0.92125,0.961,0.8550000000000001,0.78125,0.9,0.5833333333333334,C-reg
run_2983_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.005_eps-0.01,Distance,1e-05,,0.003,0.03,0.005,500,-0.01,1.0,0.0,0.997197921297096,3,3.0,0.0,0.1802136677379048,0.623198653198652,1.0414201183431953,-16.22602457967043,7.936111457025566,-0.6558581326914463,0.8865044479387504,0.9489078261915804,0.0001428367376089,1.0,7000.0,-2.0555224956511897,-35.8391417463904,0.1393786325448495,0.9536,0.9,18.0,20.0,1044.6,73.99,2.9685,1.02056208818177,18.07473066489841,0.6834721235879043,0.7154021638478549,0.8083165589675395,0.9210202861056266,1.4189623965973894,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2983_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.005_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,200,0.76,,1.0,100,1.0,100,0.76,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100.0,0.82,,0.54,,1.0,100,1.0,800.0,0.7,,0.44,,1.0,100,1.0,400,1.0,100,1.0,100,0.938125,0.976,0.875,0.8125,0.9,0.6666666666666666,C-reg
run_2985_dist-1e-05_beta0.003_alpha0.1_trav500_blk1_temp0.003_eps-0.01,Distance,1e-05,,0.003,0.1,0.003,500,-0.01,1.0,0.0,0.993062696003701,3,3.0,0.0,0.1654090480232181,0.6222222222222202,1.0573065902578795,-16.87286713972003,7.8639988979612,-0.6365773977864772,0.9366305764079615,0.9963440362115116,0.0014265335235378,1.0,700.0,-2.6933074750102834,-66.51598804374152,0.1248668317246829,0.9303,0.9,18.0,20.0,515.4,60.73,2.9041,1.02058181954002,18.626361828471804,0.7336951881960686,0.7154159953006898,0.8329859502976598,0.9886989224949037,1.4775693550787914,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2985_dist-1e-05_beta0.003_alpha0.1_trav500_blk1_temp0.003_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,0.64,,1.0,100,1.0,100,0.54,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,400.0,0.6,,0.4,,1.0,200,1.0,1100.0,0.5,,0.48,,1.0,200,1.0,300,1.0,100,1.0,100,0.91125,0.959,0.8316666666666667,0.8125,0.9,0.6666666666666666,C-reg
run_2991_dist-1e-05_beta0.003_alpha0.2_trav500_blk1_temp0.005_eps-0.01,Distance,1e-05,,0.003,0.2,0.005,500,-0.01,1.0,0.0,0.996348692267929,3,3.0,0.0,0.1856696249108763,0.6241077441077424,1.0014204545454546,-15.987643224843406,8.003250736154369,-0.7044040224342325,0.8165534429390015,0.9999796602946232,0.0001428367376089,1.0,7000.0,-1.493168981058896,-81.19974731630552,0.1520365035780374,0.9622,0.9,18.0,20.0,1327.3,88.88,2.9836,1.02056477317074,17.892818203331142,0.7263319848535074,0.7154040459939205,0.8001812867085215,0.9787765578289988,1.4526171521700273,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2991_dist-1e-05_beta0.003_alpha0.2_trav500_blk1_temp0.005_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,500,1.0,100,1.0,100,1.0,300,1.0,100,1.0,100,1.0,100,0.64,,1.0,100,1.0,100,0.72,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,500.0,0.72,,0.44,,1.0,100,0.88,2000.0,0.92,5000.0,0.5,,1.0,400,1.0,300,1.0,100,1.0,100,0.931875,0.968,0.8716666666666667,0.84375,0.9,0.75,C-reg
run_3073_dist-0.0005_beta0.0001_alpha0.01_trav500_blk1_temp0.003_eps-0.01,Distance,0.0005,,0.0001,0.01,0.003,500,-0.01,0.113690736903178,0.767918750052557,0.96037776817853,39,4.43393873922393,0.0641938448669366,0.3619639966176023,0.5943939393939383,1.3157894736842106,-8.28500006920816,5.808790964628447,-0.3228677220586305,0.9694584315098774,0.1885062967976601,0.0625,1.0,15.0,-3.45764894052696,-16.38555760530621,0.1235695713245938,0.9063,0.9,18.0,20.0,630.3,37.54,2.7978,0.421312278087498,10.123612111468692,0.2926290572352731,0.2953350108629375,0.4527361130838999,0.3943354655092779,0.669098808914011,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_3073_dist-0.0005_beta0.0001_alpha0.01_trav500_blk1_temp0.003_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.48,,1.0,100,1.0,100,0.6,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.78,1100.0,0.5,,0.4,,1.0,100,0.64,,0.5,,0.38,,1.0,100,1.0,500,1.0,100,1.0,100,0.8837499999999999,0.954,0.7666666666666666,0.78125,0.9,0.5833333333333334,H-100
